,lnEGDPpc2012,lnagr_land2012,lnurb_land2012,ln_perUrb_land2012,ln_tr400_pop2012,ln_pm25_2012,ln_land_temp2012
155,5.86370029124734,6.914378137216983,6.907755278982137,6.907755278982137,7.713279218696833,3.0557707091403725,5.674071359898894
156,7.802276862540387,6.9945186121285685,6.945279841023507,6.9080519348213585,10.218801486920432,3.113012523119073,5.693942664748302
157,7.545563398590965,6.941976824972179,6.941285376114436,6.908249966874183,9.530405023047967,3.1430434275636974,5.691646501621891
158,7.310294795397241,6.913644909198614,6.907755278982137,6.907755278982137,9.666687043055482,3.174307800029353,5.68283249596627
159,8.060402895984051,7.134203609654176,7.24749187229573,6.908369282221113,10.246416080950725,3.160226132553046,5.691087478506889
160,7.393056764326464,8.350352001949918,10.114042132903789,6.908634840053643,13.617895099397963,3.1580203139676826,5.682738986035543
161,7.895673784162399,6.907755278982137,6.907755278982137,6.907755278982137,8.783933605021627,3.286094591280983,5.659918394975036
162,7.543347189992386,6.93459268182913,6.9206726538586345,6.908078623197408,10.092428196426747,3.2277600069054553,5.686172608335704
163,6.533689104146687,6.932215315062008,6.940205890398805,6.908326302228954,8.954863525697613,2.8904068467527657,5.681382677172815
164,7.555786717946006,6.910130339011862,6.907755278982137,6.907755278982137,9.613800003793747,2.9292075734762624,5.6894447043922085
165,6.962308397460077,6.97391074309531,6.926297492028272,6.9079701063188415,8.865912454683805,2.934875957878607,5.687378261494839
166,4.706204600807431,6.91924321201125,6.907755278982137,6.907755278982137,8.577277224788125,2.9356280185320185,5.6664415521957325
167,7.707047910777336,6.971686892958985,6.9142704048141175,6.907845362653439,10.559372878126755,3.0875312429127626,5.682742075647779
168,6.62870504925612,6.907755278982137,6.907755278982137,6.907755278982137,8.106141105170792,3.0549143835067505,5.682355796925742
169,7.308168809142826,6.907755278982137,6.907755278982137,6.907755278982137,10.001774841803568,3.448597315540873,5.674193114874846
170,7.01893159150648,6.907755278982137,6.907755278982137,6.907755278982137,9.879465059115743,3.4658449584998126,5.679642583322289
171,7.294522516293988,6.907755278982137,6.907755278982137,6.907755278982137,7.733054213402562,3.1640322002301513,5.694252645036363
172,7.136062942658009,6.907755278982137,6.907755278982137,6.907755278982137,8.570581396944336,3.2639251423683904,5.684387284688359
173,7.4906051526271344,6.938742013056295,6.907755278982137,6.907755278982137,9.14027022758194,3.0645692986701945,5.68984546504136
174,8.417907442684164,6.909010991085773,6.907755278982137,6.907755278982137,9.299737010300166,2.8876260480547025,5.69103045533833
175,6.714859955308479,6.907755278982137,6.907755278982137,6.907755278982137,9.107973094330694,3.498871343845503,5.69003347148121
176,7.154552739762541,7.6263340727085875,9.73728607876982,6.908692945432701,13.570796974663955,3.302932952258558,5.669745023829407
177,7.789407609509813,6.922945360147817,6.907755278982137,6.907755278982137,10.035682633944399,3.1774156182672675,5.663979261293809
178,7.607551682303812,6.907755278982137,6.907755278982137,6.907755278982137,10.600567813385597,3.4980800830303385,5.684405657765302
179,7.305452647642876,6.907755278982137,6.907755278982137,6.907755278982137,9.383549620844313,3.072292208470737,5.691286211461431
180,8.781246359692554,6.907755278982137,6.909209340574213,6.90875477931522,9.679984061451371,3.4272166378586157,5.677197144624794
181,8.367221635082023,6.907755278982137,6.907755278982137,6.907755278982137,9.115490932014954,3.5275533095006444,5.691661860014635
182,8.014191596667345,6.907755278982137,6.907755278982137,6.907755278982137,9.572027175538226,3.456127516787788,5.68591687022574
183,8.62963954442589,6.907755278982137,6.907755278982137,6.907755278982137,9.447939890482523,3.3071043884808824,5.676874079363469
184,8.135338183134163,6.907755278982137,6.907755278982137,6.907755278982137,9.31519125779478,2.6746497796191266,5.701469245673872
185,6.802943521982854,7.014624961316224,6.937237071106658,6.907964917865275,9.608593939319329,2.8927564721812264,5.6675643068790995
186,7.913421612651036,6.915885423315991,6.907755278982137,6.907755278982137,9.561913513826385,2.901523608120899,5.691714666376129
187,7.112177650055462,6.915552099217803,6.911145204253878,6.908057798129196,9.294613871062944,2.7155718042233854,5.694712422918028
188,7.546020381619166,6.939507094659484,6.913877718159531,6.907915183371061,10.04579828745643,2.6658539955432845,5.699447979888363
189,8.220362069033921,6.907755278982137,6.907755278982137,6.907755278982137,9.686371797500204,2.8355727781423634,5.700116051667656
190,8.660518903271292,6.91007275017099,6.907755278982137,6.907755278982137,8.383973133179277,2.8840391176888502,5.692806923950345
191,9.60032720194683,6.907755278982137,6.907755278982137,6.907755278982137,7.85923819730449,2.7970575723581734,5.69997288774929
192,7.933570228031196,6.907755278982137,6.907755278982137,6.907755278982137,9.007706661059299,3.3424782462272726,5.679282284655999
193,9.224187624190895,6.907755278982137,6.908985182778833,6.90875477931522,9.032300997538217,2.882588703844838,5.69654659507815
194,8.976910381283679,6.953206439934483,6.924257178133473,6.908018772137736,10.097359644321921,2.881791449188098,5.691934074364381
195,7.506101662540388,7.03802642781236,8.294129598920389,6.908710503730874,12.136518473686504,2.821527735485402,5.689575669721493
196,5.912251916324769,6.909370336169752,6.910658298858983,6.908397754891519,8.590290072589704,2.951351541733141,5.663085975636056
197,8.922321498975839,6.91024765811321,6.907755278982137,6.907755278982137,8.610027290078401,2.9816301377393124,5.701056455362898
198,7.498677658273218,6.9089397841880915,6.907755278982137,6.907755278982137,8.475096676706737,2.8834569295250274,5.699344943756891
199,7.792223760046011,6.909170914870985,6.907755278982137,6.907755278982137,8.838755583818308,2.910552373184879,5.692971180124848
200,8.040240705435153,6.907755278982137,6.907755278982137,6.907755278982137,8.9002056343776,3.0336291625597807,5.692218824022986
201,7.416974585657114,6.970842786999372,6.912482818767597,6.9078231097105025,9.249418286472682,2.834456091314091,5.701190276217658
202,7.4149265655638095,6.918388150064114,6.907755278982137,6.907755278982137,9.320168473095805,2.892010634942119,5.704178370209214
203,7.909616340726215,6.921904724888234,6.907755278982137,6.907755278982137,9.063338301513262,2.9083340581611243,5.700470135984386
204,7.370941344765538,6.908776931633288,6.907755278982137,6.907755278982137,9.652316049755171,3.0313954670246894,5.688298735324732
205,7.473520288450951,6.943041147087625,6.916337004782225,6.907948788036732,9.807914703237191,3.0096490617479144,5.695783102397508
206,7.532523729610128,6.912084280068698,6.923800800340157,6.90854347723537,9.271521544771739,2.944134584511509,5.697459437114492
207,8.560476720701557,6.907755278982137,6.907755278982137,6.907755278982137,8.072760586892727,3.202760538298327,5.666807043214625
208,9.247673059120398,6.9087866954556825,6.907755278982137,6.907755278982137,8.837363281474977,3.1573960349527375,5.666065987891458
