system:index,agriculture,country,id,level,name,system:time_start,total_area,urban,year,.geo
2016_01_01_0000000000000000006a,697.7143624117646,Bolivia,106,Admin2,Morochata,1451606400000,734.7358728855398,0.2600928917892157,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000077,191.1187366844363,Bolivia,119,Admin2,Sacabamba,1451606400000,196.3494200116396,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000078,623.7242289571082,Bolivia,120,Admin2,Anzaldo,1451606400000,672.5331861740384,1.49777421875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000079,58.25396771145836,Bolivia,121,Admin2,Toko,1451606400000,59.063604125609636,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000007a,69.652282103799,Bolivia,122,Admin2,Cuchumuela,1451606400000,72.9083646144945,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000007b,18.740558579411765,Bolivia,123,Admin2,Tacachi,1451606400000,18.835296080420726,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000007c,55.711121855453435,Bolivia,124,Admin2,Cliza,1451606400000,57.030334237810585,0.85584303125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000007d,555.0124862616424,Bolivia,125,Admin2,Tacopaya,1451606400000,585.5806959007587,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000080,278.1332868758578,Bolivia,128,Admin2,Santivañez,1451606400000,299.3634312211361,2.139595859375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000083,56.89294668596814,Bolivia,131,Admin2,Tolata,1451606400000,74.801190281593,1.497713859375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000087,168.002755926777,Bolivia,135,Admin2,Cochabamba,1451606400000,287.4403769648068,113.93584939319855,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000008c,187.15198247879906,Bolivia,140,Admin2,Arani,1451606400000,209.2316826567609,3.85128190625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000008d,65.54211920477941,Bolivia,141,Admin2,Punata,1451606400000,86.78425739694306,19.4988179,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a2,1548.3013568258566,Bolivia,162,Admin2,Tapacarí,1451606400000,1582.7517183520226,9.8421038125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000ee,631.3287614279411,Bolivia,238,Admin2,Bolívar,1451606400000,690.1211782383149,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000fb,1760.3890836824155,Bolivia,251,Admin2,Cocapata,1451606400000,7138.3926445087745,0.03691530710784314,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000010a,645.1070365490805,Bolivia,266,Admin2,Villa Tunari,1451606400000,11215.668219287129,2.923877427144608,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000010b,85.18897076286767,Bolivia,267,Admin2,Chimoré,1451606400000,2823.6634205420078,2.567326390625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000010c,881.3280651653803,Bolivia,268,Admin2,Tiraque,1451606400000,1990.5467890162258,1.069780515625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000010d,10.52267830759804,Bolivia,269,Admin2,Shinahota,1451606400000,741.4302663954786,1.568920557230392,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000111,324.10020147959585,Bolivia,273,Admin2,Vacas,1451606400000,348.670823692472,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000112,820.3444527196694,Bolivia,274,Admin2,Pocona,1451606400000,914.793683273244,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000011b,68.51468384411766,Bolivia,283,Admin2,Puerto Villarroel,1451606400000,1974.69971924461,1.497605265625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000124,1315.1401290159306,Bolivia,292,Admin2,Independencia,1451606400000,1502.5917773961326,4.060776874632353,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000012a,735.6102614340074,Bolivia,298,Admin2,Pojo,1451606400000,2406.9147757992,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000012b,55.67629661053921,Bolivia,299,Admin2,Entre Ríos,1451606400000,2210.9224002055657,5.990603875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000012d,322.13859669044103,Bolivia,301,Admin2,Colomi,1451606400000,520.5820033787703,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000012e,389.85206541893393,Bolivia,302,Admin2,Alalay,1451606400000,418.4975434307534,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000012f,549.4037517143388,Bolivia,303,Admin2,Vila Vila,1451606400000,598.9140414395789,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000014d,1707.0736355137265,Bolivia,333,Admin2,Mizque,1451606400000,1886.7038351196243,0.4279475,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000014e,1873.5816341661764,Bolivia,334,Admin2,Pasorapa,1451606400000,2396.771966582727,0.855928625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000000e,17.822256403676466,Bolivia,14,Admin2,Chacarilla,1451606400000,362.53827493235684,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000010,157.34692947395845,Bolivia,16,Admin2,Papel Pampa,1451606400000,863.0396647045781,0.21396734375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000011,419.34946786899525,Bolivia,17,Admin2,Umala,1451606400000,872.5374654169203,0.855813203125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000014,80.05928838137253,Bolivia,20,Admin2,San Pedro Cuarahuara,1451606400000,794.6104294993397,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000019,1031.1917634278796,Bolivia,25,Admin2,Coro Coro,1451606400000,1102.36503808109,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000001b,668.5147147946686,Bolivia,27,Admin2,Sapahaqui,1451606400000,814.9076648245126,55.80449979779411,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000001c,596.9859663577204,Bolivia,28,Admin2,Cairoma,1451606400000,687.7106034454526,11.612405823284313,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000001d,1011.8401532749995,Bolivia,29,Admin2,Colquiri,1451606400000,1018.6654961262842,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000001e,823.3017554966303,Bolivia,30,Admin2,Ichoca,1451606400000,845.1009919074471,0.10990920870098038,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000029,335.2585052938724,Bolivia,41,Admin2,Ancoraimes,1451606400000,338.0542868428717,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000002b,381.962920771446,Bolivia,43,Admin2,Puerto Carabuco,1451606400000,385.3038295705775,0.42782059375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000033,638.4550868419725,Bolivia,51,Admin2,Mocomoco,1451606400000,650.4472990342921,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000003b,48.359344568076,Bolivia,59,Admin2,Cajuata,1451606400000,717.6896014624341,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000003c,1151.5956551927088,Bolivia,60,Admin2,Inquisivi,1451606400000,3301.665605916403,2.666360600490196,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000003d,368.69096709338265,Bolivia,61,Admin2,Irupana,1451606400000,1359.772384863296,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000003e,32.60494287610294,Bolivia,62,Admin2,Chulumani,1451606400000,302.89043807855893,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000004b,351.58553921807624,Bolivia,75,Admin2,Tiahuanacu,1451606400000,354.7564361918512,1.0696584375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000006f,14.282930821691181,Bolivia,111,Admin2,Nazacara de Pacajes,1451606400000,14.783584382946167,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000070,1188.4532161778193,Bolivia,112,Admin2,Caquiaviri,1451606400000,1555.5858928251955,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000074,402.83214388474266,Bolivia,116,Admin2,Luribay,1451606400000,461.41725624897725,14.836891315686275,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000082,100.24029048768381,Bolivia,130,Admin2,Collana,1451606400000,101.18948659296609,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000086,516.153964765257,Bolivia,134,Admin2,Callapa,1451606400000,1195.9546500837166,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000089,137.16954329037992,Bolivia,137,Admin2,Catacora,1451606400000,521.7356007724945,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000008a,570.1763597753061,Bolivia,138,Admin2,Yaco,1451606400000,597.192186845418,0.8557955,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000008b,1081.9109562529413,Bolivia,139,Admin2,Calacoto,1451606400000,3928.4781241424366,0.8231553567401961,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000008e,1298.8294597527579,Bolivia,142,Admin2,Sica Sica,1451606400000,1737.9173193746674,2.1395411875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000008f,450.483830089093,Bolivia,143,Admin2,Patacamaya,1451606400000,556.6960115509135,4.4929655,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000090,344.0693313967526,Bolivia,144,Admin2,Colquencha,1451606400000,346.16607968643035,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000091,569.818661999571,Bolivia,145,Admin2,Santiago de Machaca,1451606400000,1307.8146050268474,1.28367528125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000095,298.06148514975496,Bolivia,149,Admin2,Malla,1451606400000,348.14981004080573,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000096,447.6223701600491,Bolivia,150,Admin2,Comanche,1451606400000,449.171139727531,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000097,465.8441138181987,Bolivia,151,Admin2,Calamarca,1451606400000,480.4682654055279,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000098,839.2228720722428,Bolivia,152,Admin2,Viacha,1451606400000,850.9458250760566,8.557374,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000099,23.318485686397057,Bolivia,153,Admin2,Villa Libertad Licoma,1451606400000,194.80927562271748,0.427877234375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000009a,648.161085185907,Bolivia,154,Admin2,Quime,1451606400000,1002.4464248310869,3.3987442522671567,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000009b,17.679186076286772,Bolivia,155,Admin2,Huatajata,1451606400000,18.7637863533744,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000009c,680.9046484521447,Bolivia,156,Admin2,Laja,1451606400000,684.5786957573424,1.275198376102941,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000009d,480.62735097757366,Bolivia,157,Admin2,Mecapaca,1451606400000,528.3084097736391,25.735992104227943,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000009e,632.463624741054,Bolivia,158,Admin2,Palca,1451606400000,748.8748602640355,4.711687207169118,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000009f,161.92182369362746,Bolivia,159,Admin2,Achocalla,1451606400000,177.78777931193963,14.516335051838238,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a0,229.3106883813111,Bolivia,160,Admin2,El Alto,1451606400000,352.79232608969994,116.11732503866425,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a1,307.03206536023293,Bolivia,161,Admin2,Yanacachi,1451606400000,583.9644638441146,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a3,94.07186840343141,Bolivia,163,Admin2,Desaguadero,1451606400000,104.44128737876171,0.9169715301470589,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a4,985.5556221970592,Bolivia,164,Admin2,Jesús de Machaca,1451606400000,1001.733518153644,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a5,189.4557758031249,Bolivia,165,Admin2,Guaqui,1451606400000,191.85199930783418,1.7106239700980392,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a6,12.55425597953431,Bolivia,166,Admin2,Tito Yupanqui,1451606400000,15.12941784008625,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a7,1163.257827667278,Bolivia,167,Admin2,Pucarani,1451606400000,1259.96844565539,0.85570984375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a8,85.95650705287997,Bolivia,168,Admin2,Combaya,1451606400000,87.43468367526452,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000a9,39.71852555545342,Bolivia,169,Admin2,Coroico,1451606400000,1094.7279621959467,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000aa,38.518232640870096,Bolivia,170,Admin2,Coripata,1451606400000,685.2411024581148,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000ab,113.1991931637868,Bolivia,171,Admin2,Quiabaya,1451606400000,118.11271805535821,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000ac,157.72802251078426,Bolivia,172,Admin2,Aucapata,1451606400000,233.00443452998041,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000ad,544.1857275850487,Bolivia,173,Admin2,Ayo Ayo,1451606400000,565.3780475559748,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000af,11.123102109375,Bolivia,175,Admin2,Tipuani,1451606400000,249.0152803147895,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b0,909.676744292892,Bolivia,176,Admin2,La Paz,1451606400000,2049.0562579413936,116.52487396323531,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b1,1126.749408218627,Bolivia,177,Admin2,Sorata,1451606400000,1913.5034380691397,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b2,65.71058930955884,Bolivia,178,Admin2,La Asunta,1451606400000,2843.237666527198,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b3,578.1459099308211,Bolivia,179,Admin2,Chuma,1451606400000,624.5099562115116,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b4,680.0880776351107,Bolivia,180,Admin2,Guanay,1451606400000,3623.519784761672,1.069518078125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b5,79.88888557567398,Bolivia,181,Admin2,Teoponte,1451606400000,1378.7323768193107,1.925131578125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b6,35.60790732487746,Bolivia,182,Admin2,Mapiri,1451606400000,1508.5528642651998,1.06949440625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b7,994.7075592718139,Bolivia,183,Admin2,Charazani,1451606400000,2488.5567148841706,0.85558925,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000b9,152.56809462303926,Bolivia,185,Admin2,Copacabana,1451606400000,163.28680926291264,1.9143850524509805,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000c0,213.15297361593144,Bolivia,192,Admin2,Tacacoma,1451606400000,796.2505884581703,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000c4,46.00093734571078,Bolivia,196,Admin2,San Pedro de Tiquina,1451606400000,53.85124384449404,2.256675024509804,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000cf,454.1046313305758,Bolivia,207,Admin2,Curva,1451606400000,585.7402922279217,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000d0,1488.3630213421566,Bolivia,208,Admin2,Pelechuco,1451606400000,2466.7316770950556,0.64165371875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000d1,150.04959128578435,Bolivia,209,Admin2,Palos Blancos,1451606400000,3755.3610562530553,4.709309177144608,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000d2,786.4025580068011,Bolivia,210,Admin2,Apolo,1451606400000,14276.263712805421,2.566608765625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000d4,97.25055395404424,Bolivia,212,Admin2,San Buenaventura,1451606400000,2974.3159722538044,4.113926701348039,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000e6,89.63207982077203,Bolivia,230,Admin2,Santiago de Huata,1451606400000,93.39694605494812,1.711344859375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000e7,42.76329031213233,Bolivia,231,Admin2,Puerto Pérez,1451606400000,44.164225828194304,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000eb,57.95329738419118,Bolivia,235,Admin2,Alto Beni,1451606400000,1037.410985634035,0.4219409700367647,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000ec,17.719507284068627,Bolivia,236,Admin2,Caranavi,1451606400000,1570.981737476925,4.4762243194852935,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000ed,175.5520321855393,Bolivia,237,Admin2,Huarina,1451606400000,178.7037552757132,1.069609265625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000ef,79.82606502432597,Bolivia,239,Admin2,Chua Cocani,1451606400000,82.05232397962219,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000f0,290.79944942346793,Bolivia,240,Admin2,Humanata,1451606400000,291.8694560498009,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_000000000000000000f2,638.1384895587015,Bolivia,242,Admin2,Batallas,1451606400000,803.5472291907216,1.0696238125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000130,2660.3114887639094,Bolivia,304,Admin2,Ixiamas,1451606400000,37270.312518761515,5.560287328125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000131,356.89015021715653,Bolivia,305,Admin2,Ayata,1451606400000,750.1140742319201,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000133,110.01498668272059,Bolivia,307,Admin2,Waldo Ballivián,1451606400000,111.07002508225993,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000143,336.2050528615809,Bolivia,323,Admin2,Puerto Acosta,1451606400000,345.7152547715084,0.427809015625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000144,118.09190636642161,Bolivia,324,Admin2,Escoma,1451606400000,120.53788994837696,0.85563096875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000145,341.20404509013474,Bolivia,325,Admin2,Charaña,1451606400000,2926.2227181915387,1.7436259575980393,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000146,731.090837293137,Bolivia,326,Admin2,Achacachi,1451606400000,750.3893179041447,4.9201115625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000147,108.218756604902,Bolivia,327,Admin2,Taraco,1451606400000,112.08420621164335,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000148,1310.2507520535544,Bolivia,328,Admin2,San Andrés de Machaca,1451606400000,1529.330092010229,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000000,44.704407015686286,Bolivia,0,Admin2,Esmeralda,1451606400000,581.735042071448,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000001,84.71380427444852,Bolivia,1,Admin2,Quillacas,1451606400000,945.9297691078806,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000002,46.40980875367647,Bolivia,2,Admin2,Pampa Aullagas,1451606400000,1030.9058001373667,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000008,432.9909507061279,Bolivia,8,Admin2,Huanuni,1451606400000,567.6426109060459,2.1205120344362745,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000009,0.8014382408088235,Bolivia,9,Admin2,Huachacalla,1451606400000,19.23464101850416,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000000a,777.6122486080882,Bolivia,10,Admin2,Huari,1451606400000,2411.68343979835,2.1400355625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000000b,412.661623005576,Bolivia,11,Admin2,Pazña,1451606400000,749.9858802342457,1.069952921875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000000d,146.95527504289217,Bolivia,13,Admin2,Santiago de Andamarca,1451606400000,2336.0060062059665,1.070008859375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000012,106.17512477113966,Bolivia,18,Admin2,Oruro,1451606400000,257.84554051879803,42.15246334375,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000013,495.078997592647,Bolivia,19,Admin2,Huayllamarca,1451606400000,916.7321426144531,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000002c,181.16413878063736,Bolivia,44,Admin2,Sabaya,1451606400000,3627.70044777599,4.280079578125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000003f,433.8818907522058,Bolivia,63,Admin2,Poopó,1451606400000,690.2864039288106,0.8743972605392157,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000040,538.7357335497551,Bolivia,64,Admin2,San Pedro de Totora,1451606400000,1380.999948558011,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000042,1162.9731822325373,Bolivia,66,Admin2,Turco,1451606400000,4740.197165274123,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000043,21.24433997389707,Bolivia,67,Admin2,Todos Santos,1451606400000,215.9379467994548,0.47836301709558826,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000047,28.084268620894616,Bolivia,71,Admin2,La Rivera,1451606400000,216.7209740817039,0.8039850949142158,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000006b,5.296267731188726,Bolivia,107,Admin2,Carangas,1451606400000,223.31888626351375,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000006c,14.574533192769605,Bolivia,108,Admin2,Yunguyo de Litoral,1451606400000,183.12204509255048,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000006d,75.49104805441176,Bolivia,109,Admin2,Cruz de Machacamarca,1451606400000,533.9988573404582,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000006e,197.26613338253674,Bolivia,110,Admin2,Antequera,1451606400000,281.5877336806697,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000071,15.41272466642157,Bolivia,113,Admin2,Belén de Andamarca,1451606400000,1065.22814602694,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000072,293.18057432034306,Bolivia,114,Admin2,Corque,1451606400000,3281.505311741807,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000075,171.29992019227942,Bolivia,117,Admin2,Machacamarca,1451606400000,328.63943361358605,1.497843875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000007e,243.84986714650728,Bolivia,126,Admin2,El Choro,1451606400000,1049.2170073146522,0.641925140625,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_0000000000000000007f,280.1855880827819,Bolivia,127,Admin2,Toledo,1451606400000,3061.352580949441,0.427955875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000081,1279.8603521531259,Bolivia,129,Admin2,Pari-Paria-Soracachi,1451606400000,1464.2530860751901,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000085,181.37519538002454,Bolivia,133,Admin2,Eucaliptus,1451606400000,369.9506020748237,2.995454546875,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000088,1402.5561232963853,Bolivia,136,Admin2,Caracollo,1451606400000,2385.357658774718,1.069810578125,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000134,736.5371089357227,Bolivia,308,Admin2,Curahuara de Carangas,1451606400000,2876.6599175835468,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000135,171.2449860291054,Bolivia,309,Admin2,Choque Cota,1451606400000,886.9955817734187,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2016_01_01_00000000000000000136,143.77606217726714,Bolivia,310,Admin2,Escara,1451606400000,1340.6313246499587,0.0,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
