asdf_id,udel_air_temp_v501_mean.2012.max,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2012.min,udel_air_temp_v501_mean.2013.max,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2013.min,udel_air_temp_v501_mean.2014.max,udel_air_temp_v501_mean.2014.mean,udel_air_temp_v501_mean.2014.min,udel_air_temp_v501_mean.2015.max,udel_air_temp_v501_mean.2015.mean,udel_air_temp_v501_mean.2015.min,udel_air_temp_v501_mean.2016.max,udel_air_temp_v501_mean.2016.mean,udel_air_temp_v501_mean.2016.min,udel_air_temp_v501_mean.2017.max,udel_air_temp_v501_mean.2017.mean,udel_air_temp_v501_mean.2017.min,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
249,24.6833333333,24.1532608858,23.4,24.2333333333,23.7067029147,22.9583333333,24.925,24.4465579857,23.7666666667,25.2166666667,24.748550739,24.0833333333,24.175,23.6552536391,22.9166666667,25.1416666667,24.6219203058,23.8833333333,ADM3,249,249,BOL,BOL-ADM3-33444609B96934473,Cuevo,ADM3
250,24.6833333333,23.4656078246,21.75,24.2333333333,22.9920247507,21.225,24.925,23.8651673605,22.225,25.2166666667,24.1602519918,22.5333333333,24.175,22.9788658722,21.2333333333,25.1416666667,23.9424217739,22.1916666667,ADM3,250,250,BOL,BOL-ADM3-33444609B99493244,Camiri,ADM3
251,26.5083333333,22.2904390394,7.93333333333,26.325,22.2597547985,8.35833333333,26.5916666667,22.4473269264,8.325,26.8166666667,22.6273374195,8.48333333333,27.0416666667,23.0186415036,9.175,26.925,22.7585828715,8.74166666667,ADM3,251,251,BOL,BOL-ADM3-33444609B83608870,Cocapata,ADM3
252,23.1916666667,20.0607425352,17.7666666667,22.6916666667,19.5956480515,17.375,23.4666666667,20.1384849262,17.775,23.7333333333,20.4444081855,18.0583333333,22.7916666667,19.8272054229,17.7333333333,23.5083333333,20.2673137121,17.9833333333,ADM3,252,252,BOL,BOL-ADM3-33444609B53201147,Vallegrande,ADM3
253,27.175,23.476231821,21.025,26.7,22.9771101417,20.55,27.25,23.8568669774,21.0916666667,27.6166666667,24.1504401588,21.4333333333,26.9583333333,23.0685518224,20.7833333333,27.5416666667,23.8735081211,21.3,ADM3,253,253,BOL,BOL-ADM3-33444609B32904525,Gutiérrez,ADM3
254,17.3666666667,16.4645175203,11.325,17.1916666667,16.141825982,10.9416666667,17.8333333333,16.6743900739,11.2666666667,17.6416666667,16.695675261,11.5166666667,17.6166666667,16.4841211223,11.4583333333,17.175,15.9117637755,10.7166666667,ADM3,254,254,BOL,BOL-ADM3-33444609B61390228,Sucre,ADM3
255,20.2333333333,17.9663948972,12.075,19.9666666667,17.6598980302,11.6166666667,20.3416666667,18.2205081842,12.1333333333,20.5166666667,18.2531153195,12.3166666667,20.4166666667,17.9926608109,11.8083333333,20.3083333333,17.8641507161,11.7583333333,ADM3,255,255,BOL,BOL-ADM3-33444609B90222474,Presto,ADM3
256,21.025,20.8879369055,20.3833333333,20.55,20.4147169457,19.9166666667,21.0916666667,20.9207828086,20.2916666667,21.4333333333,21.2642295155,20.6416666667,20.7833333333,20.6783109623,20.2916666667,21.3,21.1611568654,20.65,ADM3,256,256,BOL,BOL-ADM3-33444609B25796587,Postrervalle,ADM3
257,17.7666666667,17.7666666667,17.7666666667,17.375,17.375,17.375,17.775,17.775,17.775,18.0583333333,18.0583333333,18.0583333333,17.7333333333,17.7333333333,17.7333333333,17.9833333333,17.9833333333,17.9833333333,ADM3,257,257,BOL,BOL-ADM3-33444609B52561385,Trigal,ADM3
258,20.3833333333,19.8927083276,17.7666666667,19.9166666667,19.4401041611,17.375,20.2916666667,19.8197916612,17.775,20.6416666667,20.157291661,18.0583333333,20.2916666667,19.8119791611,17.7333333333,20.65,20.1499999942,17.9833333333,ADM3,258,258,BOL,BOL-ADM3-33444609B67865308,Quirusillas,ADM3
259,27.175,25.0627792745,20.3833333333,26.7,24.5953754784,19.9166666667,27.25,25.0084914258,20.2916666667,27.6166666667,25.4009457133,20.6416666667,26.9583333333,24.9246408333,20.2916666667,27.5416666667,25.3881912126,20.65,ADM3,259,259,BOL,BOL-ADM3-33444609B3158247,Cabezas,ADM3
260,25.2833333333,25.19375,24.925,24.825,24.7333333333,24.4583333333,25.1166666667,25.0208333333,24.7333333333,25.5833333333,25.475,25.15,25.1916666667,25.1041666667,24.8416666667,25.5583333333,25.4666666667,25.1916666667,ADM3,260,260,BOL,BOL-ADM3-33444609B36360155,Cotoca,ADM3
261,30.1,27.0793584523,20.8,29.9666666667,26.7469878547,20.45,30.2,27.0562633821,20.7666666667,30.4583333333,27.4320680876,21.0916666667,30.5416666667,27.2508062668,20.875,30.5166666667,27.3979326277,21.0916666667,ADM3,261,261,BOL,BOL-ADM3-33444609B82294182,Yapacaní,ADM3
262,26.075,25.5889660056,25.1583333333,25.5833333333,25.1109988818,24.675,25.95,25.4675443179,25.0333333333,26.7083333333,26.1054176368,25.55,26.025,25.5335127743,25.0583333333,26.5416666667,25.9539760272,25.425,ADM3,262,262,BOL,BOL-ADM3-33444609B81436946,Cuatro Cañadas,ADM3
263,25.2916666667,25.0147209921,24.175,24.8,24.5255599315,23.7,25.1416666667,24.8577746311,24.0,25.75,25.5105564815,24.675,25.275,25.0069631469,24.2166666667,25.5666666667,25.2805337699,24.35,ADM3,263,263,BOL,BOL-ADM3-33444609B34841445,San Ramón,ADM3
264,25.2916666667,24.4626572636,24.175,24.8333333333,23.9932004609,23.7,25.2166666667,24.3258367738,24.0,25.8666666667,24.9795280093,24.675,25.4833333333,24.5427172592,24.2166666667,25.7083333333,24.7348506597,24.35,ADM3,264,264,BOL,BOL-ADM3-33444609B57224915,San Javier,ADM3
265,27.0,25.5019196167,24.3916666667,26.375,24.9930919807,23.975,26.5916666667,25.3812808191,24.4083333333,27.475,26.2166364095,25.1083333333,26.8666666667,25.535055717,24.7416666667,27.675,26.1814234451,25.0166666667,ADM3,265,265,BOL,BOL-ADM3-33444609B78704867,San Miguel,ADM3
266,28.7833333333,24.2870095531,7.93333333333,28.7166666667,24.2702550622,8.35833333333,28.8666666667,24.4564285534,8.325,29.05,24.6769130335,8.48333333333,29.4666666667,24.9758428598,9.175,29.1833333333,24.7872633244,8.74166666667,ADM3,266,266,BOL,BOL-ADM3-33444609B25395901,Villa Tunari,ADM3
267,27.6666666667,26.7224668319,25.8416666667,27.7583333333,26.5378613948,25.825,27.9,26.8102601371,26.0083333333,28.0833333333,27.1036829806,26.225,28.4583333333,27.1506113867,26.5,28.1916666667,27.1276798689,26.3416666667,ADM3,267,267,BOL,BOL-ADM3-33444609B24552917,Chimoré,ADM3
268,27.6666666667,18.3288055219,10.6166666667,27.7583333333,18.5295321349,10.9416666667,27.9,18.61085644,10.9583333333,28.0833333333,18.7829872192,11.1166666667,28.4583333333,19.2704135102,11.7166666667,28.1916666667,18.9344962608,11.3333333333,ADM3,268,268,BOL,BOL-ADM3-33444609B18430420,Tiraque,ADM3
269,27.6666666667,25.9273156451,10.6166666667,27.7583333333,26.0046248653,10.9416666667,27.9,26.1492972327,10.9583333333,28.0833333333,26.3403881831,11.1166666667,28.4583333333,26.7028214449,11.7166666667,28.1916666667,26.4588392016,11.3333333333,ADM3,269,269,BOL,BOL-ADM3-33444609B95602913,Shinahota,ADM3
270,24.7083333333,24.7083333333,24.7083333333,24.2416666667,24.2416666667,24.2416666667,24.6,24.6,24.6,25.05,25.05,25.05,24.6083333333,24.6083333333,24.6083333333,24.9666666667,24.9666666667,24.9666666667,ADM3,270,270,BOL,BOL-ADM3-33444609B71154134,Montero,ADM3
271,26.65,25.7866977702,24.3,26.3166666667,25.3709005811,23.8333333333,26.6083333333,25.7265439389,24.175,27.1916666667,26.3205072897,24.8083333333,26.7666666667,25.9347761484,24.375,26.9833333333,26.1191821881,24.6,ADM3,271,271,BOL,BOL-ADM3-33444609B46709169,Ascención de Guarayos,ADM3
272,26.525,26.1954474492,25.6666666667,26.1833333333,25.7616035351,25.225,26.6,26.1491602839,25.6083333333,27.1083333333,26.6790274257,26.225,26.875,26.3516547832,25.8083333333,26.8416666667,26.475673698,26.0083333333,ADM3,272,272,BOL,BOL-ADM3-33444609B55665100,San Andrés,ADM3
273,18.3833333333,13.4694969413,10.6166666667,18.3416666667,13.6130710038,10.9416666667,18.5416666667,13.7093429285,10.9583333333,18.75,13.8898916826,11.1166666667,19.0416666667,14.3825171495,11.7166666667,18.725,13.9584555424,11.3333333333,ADM3,273,273,BOL,BOL-ADM3-33444609B36270672,Vacas,ADM3
274,27.6666666667,18.1026420708,12.3083333333,27.7583333333,18.0978497125,12.4833333333,27.9,18.2776513424,12.5583333333,28.0833333333,18.4800521574,12.7333333333,28.4583333333,18.8101874953,13.275,28.1916666667,18.4762238333,12.8083333333,ADM3,274,274,BOL,BOL-ADM3-33444609B99795676,Pocona,ADM3
275,25.2833333333,25.1600706628,24.7083333333,24.825,24.680895815,24.2416666667,25.1166666667,25.0297277784,24.6,25.5833333333,25.5368865304,25.05,25.1916666667,25.061258334,24.6083333333,25.5583333333,25.4276272648,24.9666666667,ADM3,275,275,BOL,BOL-ADM3-33444609B439401,Okinawa Uno,ADM3
276,25.2833333333,24.8919249175,24.7083333333,24.825,24.422516152,24.2416666667,25.1166666667,24.7558966301,24.6,25.5833333333,25.2123497467,25.05,25.1916666667,24.7965590192,24.6083333333,25.5583333333,25.1551345823,24.9666666667,ADM3,276,276,BOL,BOL-ADM3-33444609B11056664,Warnes,ADM3
277,25.5416666667,24.7622311182,24.7083333333,25.0666666667,24.2950254737,24.2416666667,25.4083333333,24.6522808514,24.6,25.9583333333,25.1087485856,25.05,25.5,24.6660039632,24.6083333333,25.7916666667,25.0200254737,24.9666666667,ADM3,277,277,BOL,BOL-ADM3-33444609B54301679,General Saavedra,ADM3
278,27.05,26.1170673298,25.1583333333,26.5583333333,25.637889686,24.675,26.8416666667,25.9672796277,25.0333333333,27.7333333333,26.6647835641,25.55,26.7166666667,25.9511351983,25.0583333333,27.325,26.4643480952,25.425,ADM3,278,278,BOL,BOL-ADM3-33444609B10251116,Pailón,ADM3
279,25.5416666667,25.4605613963,24.7083333333,25.0666666667,24.986372449,24.2416666667,25.4083333333,25.3296612211,24.6,25.9583333333,25.8699285887,25.05,25.5,25.4132173608,24.6083333333,25.7916666667,25.711372449,24.9666666667,ADM3,279,279,BOL,BOL-ADM3-33444609B49773042,Fernández Alonso,ADM3
280,25.5416666667,24.9309906122,24.7083333333,25.0666666667,24.4620973727,24.2416666667,25.4083333333,24.8159775605,24.6,25.9583333333,25.2926964339,25.05,25.5,24.8465766217,24.6083333333,25.7916666667,25.1870973727,24.9666666667,ADM3,280,280,BOL,BOL-ADM3-33444609B82751741,Mineros,ADM3
281,20.8,19.0462126888,17.7666666667,20.45,18.6661851387,17.375,20.7666666667,19.0335418776,17.775,21.0916666667,19.3360955406,18.0583333333,20.875,19.0504546993,17.7333333333,21.0916666667,19.2937299377,17.9833333333,ADM3,281,281,BOL,BOL-ADM3-33444609B58335505,Pampa Grande,ADM3
282,23.1166666667,20.6292484713,17.7666666667,22.6666666667,20.2219287491,17.375,22.95,20.5623795222,17.775,23.3583333333,20.9027038336,18.0583333333,23.0583333333,20.6171156291,17.7333333333,23.375,20.8974872471,17.9833333333,ADM3,282,282,BOL,BOL-ADM3-33444609B78053551,Mairana,ADM3
283,30.1,28.4638055305,25.8416666667,29.9666666667,28.3560446442,25.825,30.2,28.584018233,26.0083333333,30.4583333333,28.8371601437,26.225,30.5416666667,28.9587370256,26.5,30.5166666667,28.9045186294,26.3416666667,ADM3,283,283,BOL,BOL-ADM3-33444609B66013257,Puerto Villarroel,ADM3
284,24.925,24.8657907698,24.7083333333,24.4583333333,24.3991241032,24.2416666667,24.7333333333,24.696896884,24.6,25.15,25.122672663,25.05,24.8416666667,24.7779028803,24.6083333333,25.1916666667,25.1301801584,24.9666666667,ADM3,284,284,BOL,BOL-ADM3-33444609B84075203,Colpa Bélgica,ADM3
285,27.3583333333,26.8938643604,26.0666666667,26.7833333333,26.2533439307,25.4083333333,27.1916666667,26.6856148726,25.8083333333,28.2166666667,27.7687184956,26.8916666667,26.925,26.4066736382,25.4166666667,27.7166666667,27.1420971132,26.0333333333,ADM3,285,285,BOL,BOL-ADM3-33444609B58337466,Puerto Suarez,ADM3
286,27.3583333333,26.4704465407,25.825,26.6666666667,25.7418550152,25.1083333333,27.0833333333,26.1844361458,25.55,28.2,27.2101270418,26.5166666667,26.7333333333,25.9295678355,25.275,27.4416666667,26.6443951469,25.9916666667,ADM3,286,286,BOL,BOL-ADM3-33444609B52930702,El Carmen Rivero Tórrez,ADM3
287,27.0083333333,25.6166093252,24.0166666667,26.2833333333,24.9543778614,23.3333333333,26.7333333333,25.3276364553,23.7083333333,27.7666666667,26.1823810621,24.5,26.4916666667,25.0160339445,23.35,27.2,25.7672783002,24.1166666667,ADM3,287,287,BOL,BOL-ADM3-33444609B32568642,Roboré,ADM3
288,26.9166666667,26.110811572,24.0166666667,26.3416666667,25.535835407,23.3333333333,26.7166666667,25.9039174545,23.7083333333,27.75,26.8352458613,24.5,26.6833333333,25.8863876658,23.35,27.5083333333,26.6490317935,24.1166666667,ADM3,288,288,BOL,BOL-ADM3-33444609B83253902,San Matías,ADM3
289,27.25,26.0912056074,22.4916666667,26.7,25.5657345346,21.975,27.25,26.041735299,23.1083333333,28.0,26.6661583036,23.3833333333,26.9583333333,25.6586110998,22.0416666667,27.5416666667,26.3757056933,23.0,ADM3,289,289,BOL,BOL-ADM3-33444609B85273692,Charagua,ADM3
290,27.0583333333,26.3655505919,25.5,26.575,25.8195219132,24.925,26.8416666667,26.2508038338,25.2666666667,27.775,27.1533444351,26.125,26.7166666667,26.0435785484,24.9916666667,27.325,26.7582387272,25.7083333333,ADM3,290,290,BOL,BOL-ADM3-33444609B21156081,San José,ADM3
291,26.7583333333,26.3726425345,25.525,26.1916666667,25.7958779147,24.9,26.5833333333,26.1850809461,25.25,27.4916666667,27.0659691879,26.1,26.6833333333,26.3315273018,25.7916666667,27.475,27.1064312983,26.6083333333,ADM3,291,291,BOL,BOL-ADM3-33444609B61104849,San Rafael,ADM3
292,20.1166666667,19.1605283365,14.8833333333,20.3083333333,19.3246639962,14.9583333333,20.35,19.388897062,15.0833333333,20.5,19.5271625345,15.175,21.1333333333,20.1372524767,15.7,20.5333333333,19.584416251,15.2666666667,ADM3,292,292,BOL,BOL-ADM3-33444609B74694029,Ayopaya,ADM3
293,27.0,25.1295542621,22.575,26.375,24.6489896822,22.0916666667,26.5916666667,24.9341814383,22.3583333333,27.475,25.7652501371,23.1833333333,26.8666666667,25.690212365,23.7166666667,27.675,26.1598623861,24.35,ADM3,293,293,BOL,BOL-ADM3-33444609B38230040,San Ignacio,ADM3
294,26.65,25.6915242723,25.2333333333,26.3166666667,25.3045551943,24.7916666667,26.6083333333,25.659090904,25.2166666667,27.1916666667,26.2966824206,25.8666666667,26.7666666667,25.9031960145,25.4833333333,26.9833333333,26.1247001414,25.7083333333,ADM3,294,294,BOL,BOL-ADM3-33444609B93004293,Urubicha,ADM3
295,27.1083333333,26.3024207007,24.7916666667,26.8833333333,26.0241070725,24.475,27.0916666667,26.2799689832,24.75,27.7166666667,26.9490477919,25.4666666667,27.2583333333,26.5645888838,25.175,27.5416666667,26.7445056145,25.3166666667,ADM3,295,295,BOL,BOL-ADM3-33444609B21187437,Baures,ADM3
296,26.6,26.5193634728,26.3,26.1833333333,26.1398264377,25.7916666667,26.6,26.5333411988,26.2,27.1083333333,27.0468142192,26.6166666667,26.875,26.7715620638,26.325,26.8416666667,26.8075837479,26.4916666667,ADM3,296,296,BOL,BOL-ADM3-33444609B59063344,Trinidad,ADM3
297,26.075,25.0070191623,24.8666666667,25.5833333333,24.5099539399,24.3666666667,25.95,24.8682066231,24.7333333333,26.7083333333,25.5857411953,25.4666666667,26.025,25.0556101825,24.95,26.5416666667,25.4533669932,25.3583333333,ADM3,297,297,BOL,BOL-ADM3-33444609B54102559,San Antonio de Lomerio,ADM3
298,30.1,23.9533871621,18.3833333333,29.9666666667,23.811033657,18.3416666667,30.2,24.051995077,18.5416666667,30.4583333333,24.2938080394,18.75,30.5416666667,24.4048916779,19.0416666667,30.5166666667,24.2907971907,18.725,ADM3,298,298,BOL,BOL-ADM3-33444609B66575543,Pojo,ADM3
299,30.1,28.7694342595,20.8,29.9666666667,28.5580686033,20.45,30.2,28.8146308955,20.7666666667,30.4583333333,29.1075841707,21.0916666667,30.5416666667,29.0822699513,20.875,30.5166666667,29.1362059642,21.0916666667,ADM3,299,299,BOL,BOL-ADM3-33444609B6351519,Entre Ríos,ADM3
300,18.8666666667,17.3768627442,11.325,18.7,17.2012593192,10.9416666667,19.075,17.7309227644,11.2666666667,19.1833333333,17.6567376228,11.5166666667,19.3083333333,17.698549765,11.4583333333,18.9083333333,17.2266951036,10.7166666667,ADM3,300,300,BOL,BOL-ADM3-33444609B40832379,Poroma,ADM3
301,10.6166666667,10.183870949,7.93333333333,10.9416666667,10.524999982,8.35833333333,10.9583333333,10.5336021322,8.325,11.1166666667,10.6919354655,8.48333333333,11.7166666667,11.3067204124,9.175,11.3333333333,10.9153225626,8.74166666667,ADM3,301,301,BOL,BOL-ADM3-33444609B77419578,Colomi,ADM3
302,12.3083333333,12.3083333333,12.3083333333,12.4833333333,12.4833333333,12.4833333333,12.5583333333,12.5583333333,12.5583333333,12.7333333333,12.7333333333,12.7333333333,13.275,13.275,13.275,12.8083333333,12.8083333333,12.8083333333,ADM3,302,302,BOL,BOL-ADM3-33444609B47454413,Alalay,ADM3
303,18.1916666667,14.4896780552,12.3083333333,18.075,14.5565377361,12.4833333333,18.3083333333,14.6902424808,12.5583333333,18.4916666667,14.8683322042,12.7333333333,18.7916666667,15.3203968922,13.275,18.2166666667,14.8135638213,12.8083333333,ADM3,303,303,BOL,BOL-ADM3-33444609B95117685,Vila Vila,ADM3
304,27.4416666667,26.4392322703,18.3666666667,27.025,26.1219181737,18.0833333333,27.3083333333,26.3768318608,18.325,27.8916666667,26.9479052625,18.7833333333,27.5333333333,26.6492581552,18.7166666667,27.725,26.5919074196,18.5,ADM3,304,304,BOL,BOL-ADM3-33444609B5346742,Ixiamas,ADM3
305,26.9833333333,17.2151996678,16.1,26.7166666667,17.043114022,15.9166666667,27.05,17.397302726,16.2833333333,27.4416666667,17.6492465096,16.5416666667,27.4583333333,17.8125822528,16.7,27.4916666667,17.6818726308,16.5666666667,ADM3,305,305,BOL,BOL-ADM3-33444609B73132405,Ayata,ADM3
306,11.6416666667,10.0713947954,7.70833333333,10.975,9.35156229988,6.525,11.0583333333,9.37621073201,6.25,11.7583333333,10.1709146542,7.625,11.45,9.87608694623,6.78333333333,10.825,9.07146867537,5.58333333333,ADM3,306,306,BOL,BOL-ADM3-33444609B71435776,Uyuni,ADM3
307,4.19166666667,4.19166666667,4.19166666667,4.29166666667,4.29166666667,4.29166666667,4.44166666667,4.44166666667,4.44166666667,4.53333333333,4.53333333333,4.53333333333,5.03333333333,5.03333333333,5.03333333333,4.55833333333,4.55833333333,4.55833333333,ADM3,307,307,BOL,BOL-ADM3-33444609B66511934,Waldo Ballivian,ADM3
308,8.20833333333,6.03872879042,-1.88333333333,8.05,5.76773778425,-2.5,8.23333333333,5.94366425004,-2.30833333333,8.625,6.47272605145,-1.4,9.06666666667,6.78368601037,-1.35833333333,8.575,6.3527257421,-1.65,ADM3,308,308,BOL,BOL-ADM3-33444609B68137279,Curahuara de Carangas,ADM3
309,8.41666666667,8.28516101353,7.60833333333,8.39166666667,8.21230640634,7.63333333333,8.59166666667,8.40219128382,7.775,8.825,8.6886853291,7.89166666667,9.38333333333,9.2039458918,8.475,8.9,8.70622174677,7.81666666667,ADM3,309,309,BOL,BOL-ADM3-33444609B36186520,Choquecota,ADM3
310,8.93333333333,8.84865658347,8.20833333333,8.64166666667,8.5763377425,8.05,8.84166666667,8.77633421163,8.23333333333,9.39166666667,9.30094372127,8.625,9.74166666667,9.66605656194,9.06666666667,9.28333333333,9.20469748269,8.575,ADM3,310,310,BOL,BOL-ADM3-33444609B87640342,Escara,ADM3
311,7.83333333333,7.83333333333,7.83333333333,7.40833333333,7.40833333333,7.40833333333,7.61666666667,7.61666666667,7.61666666667,8.29166666667,8.29166666667,8.29166666667,8.51666666667,8.51666666667,8.51666666667,8.04166666667,8.04166666667,8.04166666667,ADM3,311,311,BOL,BOL-ADM3-33444609B79549253,Coipasa,ADM3
312,8.93333333333,8.18747149226,7.83333333333,8.64166666667,7.82363551938,7.40833333333,8.84166666667,8.02571989711,7.61666666667,9.39166666667,8.61907689558,8.29166666667,9.74166666667,8.90037598213,8.51666666667,9.28333333333,8.39727239223,8.04166666667,ADM3,312,312,BOL,BOL-ADM3-33444609B48403080,Chipaya,ADM3
313,14.6833333333,11.2602294035,7.80833333333,14.3083333333,11.1484584108,7.83333333333,14.4916666667,11.3148891965,8.09166666667,14.9083333333,11.5719958142,8.20833333333,14.975,11.9438098061,8.825,14.2416666667,11.3247376941,8.35,ADM3,313,313,BOL,BOL-ADM3-33444609B66088023,Chayanta,ADM3
314,10.1333333333,8.40001253555,5.80833333333,9.5,7.95848066155,5.225,9.54166666667,8.08766183085,5.34166666667,10.25,8.69463390396,6.16666666667,10.2333333333,8.87517358769,6.21666666667,9.39166666667,8.24189462246,5.73333333333,ADM3,314,314,BOL,BOL-ADM3-33444609B60563542,Salinas de Garcí Mendoza,ADM3
315,19.1083333333,12.7611890936,8.38333333333,18.7833333333,12.4390675937,7.95833333333,19.2333333333,12.8406294165,8.275,19.3166666667,13.1149392769,8.70833333333,18.9,13.0097857513,8.55833333333,19.275,12.9225312057,8.28333333333,ADM3,315,315,BOL,BOL-ADM3-33444609B90206942,Tupiza,ADM3
316,15.1416666667,10.2516476703,8.38333333333,14.775,9.75735673153,7.95833333333,15.1666666667,10.0429579061,8.275,15.4583333333,10.5242437713,8.70833333333,15.2666666667,10.2823962007,8.55833333333,15.2,9.96600219797,8.28333333333,ADM3,316,316,BOL,BOL-ADM3-33444609B106993,Atocha,ADM3
317,6.80833333333,4.29810193256,0.525,5.8,3.35451884204,-0.4,4.93333333333,2.68857539286,-0.833333333333,5.79166666667,3.56549014841,0.216666666667,5.525,3.32761224362,-0.0583333333333,5.18333333333,2.94228647836,-0.341666666667,ADM3,317,317,BOL,BOL-ADM3-33444609B51545061,San Pedro de Quemes,ADM3
318,25.5416666667,25.3051308066,24.3,25.0666666667,24.8198814542,23.8333333333,25.4166666667,25.1634157345,24.175,26.05,25.7501253203,24.8083333333,25.5,25.2704303588,24.375,25.8916666667,25.575341728,24.6,ADM3,318,318,BOL,BOL-ADM3-33444609B42696709,San Julián,ADM3
319,26.4083333333,25.537765882,24.3,25.9416666667,25.0811567606,23.8333333333,26.325,25.4398352993,24.175,26.775,25.9995156346,24.8083333333,26.525,25.6120942664,24.375,26.625,25.8223723544,24.6,ADM3,319,319,BOL,BOL-ADM3-33444609B68632045,El Puente,ADM3
320,28.925,21.130231486,17.7666666667,28.6083333333,20.8244831561,17.375,28.8916666667,21.1386577492,17.775,29.2416666667,21.4305730469,18.0583333333,29.0583333333,21.2847471729,17.7333333333,29.2416666667,21.3987829088,17.9833333333,ADM3,320,320,BOL,BOL-ADM3-33444609B10638383,Comarapa,ADM3
321,22.9916666667,22.9916666667,22.9916666667,22.825,22.825,22.825,22.75,22.75,22.75,22.925,22.925,22.925,22.2583333333,22.2583333333,22.2583333333,22.9333333333,22.9333333333,22.9333333333,ADM3,321,321,BOL,BOL-ADM3-33444609B8717747,Bermejo,ADM3
322,18.1833333333,15.3532764349,14.9833333333,17.6666666667,14.9279520968,14.6083333333,17.9583333333,15.282684689,14.9666666667,18.3416666667,15.5451747673,15.175,17.775,14.8773232941,14.525,17.9083333333,15.3085054409,15.0333333333,ADM3,322,322,BOL,BOL-ADM3-33444609B53463626,Villa Charcas,ADM3
323,11.3333333333,10.5396437184,7.825,11.325,10.5124579001,7.73333333333,11.575,10.7662283971,8.0,11.5833333333,10.7952994638,8.1,12.025,11.2199988941,8.46666666667,11.5833333333,10.7971847123,8.10833333333,ADM3,323,323,BOL,BOL-ADM3-33444609B82635532,Puerto Acosta,ADM3
324,11.3333333333,11.3333333333,11.3333333333,11.325,11.325,11.325,11.575,11.575,11.575,11.5833333333,11.5833333333,11.5833333333,12.025,12.025,12.025,11.5833333333,11.5833333333,11.5833333333,ADM3,324,324,BOL,BOL-ADM3-33444609B17656422,Escoma,ADM3
325,7.31666666667,6.36587034707,-1.88333333333,7.06666666667,5.94341966287,-2.5,7.24166666667,6.11229749936,-2.30833333333,7.75833333333,6.81662313801,-1.4,8.05,6.97142278744,-1.35833333333,7.65833333333,6.64768861876,-1.65,ADM3,325,325,BOL,BOL-ADM3-33444609B71044330,Charaña,ADM3
326,20.2833333333,13.0507586183,4.44166666667,20.2583333333,13.1191811893,4.66666666667,20.525,13.3564333545,4.89166666667,20.6416666667,13.3806038397,4.76666666667,20.9333333333,13.7409012529,5.18333333333,20.725,13.4820694689,4.925,ADM3,326,326,BOL,BOL-ADM3-33444609B93991773,Achacachi,ADM3
327,8.525,8.19751211109,6.39166666667,8.65,8.32123286153,6.50833333333,8.86666666667,8.53406177949,6.7,8.83333333333,8.51735869052,6.775,9.24166666667,8.92313352472,7.16666666667,8.94166666667,8.61545802732,6.81666666667,ADM3,327,327,BOL,BOL-ADM3-33444609B13753118,Taraco,ADM3
328,9.46666666667,7.53288387141,5.625,9.38333333333,7.47498356101,5.31666666667,9.55,7.63778246122,5.45833333333,9.86666666667,7.94438225305,6.05833333333,10.2,8.25039384237,6.25833333333,9.81666666667,7.88677416474,5.925,ADM3,328,328,BOL,BOL-ADM3-33444609B75690871,La (Marka) San Andrés de Mach,ADM3
329,15.8916666667,13.9400508838,11.325,15.425,13.0878186416,10.9416666667,15.875,13.188498712,11.2666666667,16.0916666667,13.967521243,11.5166666667,15.6333333333,13.2971686344,11.4583333333,14.9416666667,12.2702415175,10.7166666667,ADM3,329,329,BOL,BOL-ADM3-33444609B31051948,Tacobamba,ADM3
330,14.6833333333,10.9813049334,7.80833333333,14.3083333333,10.5674022455,7.83333333333,14.4916666667,10.7041982193,8.08333333333,14.9083333333,11.206485689,8.20833333333,14.975,11.2871754434,8.80833333333,14.2416666667,10.545421665,8.21666666667,ADM3,330,330,BOL,BOL-ADM3-33444609B24985970,Challapata,ADM3
331,14.6833333333,11.4387332619,7.80833333333,14.3083333333,11.2164492394,7.83333333333,14.4916666667,11.4239396878,8.09166666667,14.9083333333,11.7426292727,8.20833333333,14.975,12.0398159205,8.825,14.2416666667,11.4080578539,8.35,ADM3,331,331,BOL,BOL-ADM3-33444609B93024851,Uncía,ADM3
332,18.1916666667,13.4250531668,11.325,18.075,13.1038231624,10.9416666667,18.3083333333,13.5174188585,11.2666666667,18.4916666667,13.6418682245,11.5166666667,18.7916666667,13.5934727265,11.4583333333,18.2166666667,12.9423506834,10.7166666667,ADM3,332,332,BOL,BOL-ADM3-33444609B54083051,Ravelo,ADM3
333,18.8666666667,17.9695462982,12.3083333333,18.7,17.8815639358,12.4833333333,19.075,18.1530602384,12.5583333333,19.1833333333,18.309244989,12.7333333333,19.3083333333,18.5519526129,13.275,18.9083333333,18.1432226969,12.8083333333,ADM3,333,333,BOL,BOL-ADM3-33444609B27870252,Mizque,ADM3
334,20.2333333333,19.3199323346,17.7666666667,19.9666666667,18.9960653073,17.375,20.3416666667,19.4219559796,17.775,20.5166666667,19.6125679359,18.0583333333,20.4166666667,19.3797282582,17.7333333333,20.3083333333,19.3872694999,17.9833333333,ADM3,334,334,BOL,BOL-ADM3-33444609B5020991,Pasorapa,ADM3
