asdf_id,map_pf_incidence_rate.2012.mean,map_pf_incidence_rate.2012.min,map_pf_incidence_rate.2012.max,map_pf_incidence_rate.2012.count,map_pf_incidence_rate.2013.mean,map_pf_incidence_rate.2013.min,map_pf_incidence_rate.2013.max,map_pf_incidence_rate.2013.count,map_pf_incidence_rate.2014.mean,map_pf_incidence_rate.2014.min,map_pf_incidence_rate.2014.max,map_pf_incidence_rate.2014.count,map_pf_incidence_rate.2015.mean,map_pf_incidence_rate.2015.min,map_pf_incidence_rate.2015.max,map_pf_incidence_rate.2015.count,map_pf_incidence_rate.2016.mean,map_pf_incidence_rate.2016.min,map_pf_incidence_rate.2016.max,map_pf_incidence_rate.2016.count,map_pf_incidence_rate.2017.mean,map_pf_incidence_rate.2017.min,map_pf_incidence_rate.2017.max,map_pf_incidence_rate.2017.count,map_pf_incidence_rate.2018.mean,map_pf_incidence_rate.2018.min,map_pf_incidence_rate.2018.max,map_pf_incidence_rate.2018.count,map_pf_incidence_rate.2019.mean,map_pf_incidence_rate.2019.min,map_pf_incidence_rate.2019.max,map_pf_incidence_rate.2019.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
157,2.15174655951e-07,0.0,4.97460496263e-06,27.2700004578,2.33712059501e-06,0.0,4.59535112896e-05,27.2700004578,0.0,0.0,0.0,27.2700004578,0.0,0.0,0.0,27.2700004578,0.0,0.0,0.0,27.2700004578,0.0,0.0,0.0,27.2700004578,0.0,0.0,0.0,27.2700004578,0.0,0.0,0.0,27.2700004578,ADM3,157,157,BOL,BOL-ADM3-33444609B83826918,Mecapaca,ADM3
158,3.20253352073e-06,0.0,4.35532274423e-05,38.0699996948,2.37081966735e-05,0.0,0.000222860864596,38.0699996948,0.0,0.0,0.0,38.0699996948,0.0,0.0,0.0,38.0699996948,0.0,0.0,0.0,38.0699996948,0.0,0.0,0.0,38.0699996948,0.0,0.0,0.0,38.0699996948,0.0,0.0,0.0,38.0699996948,ADM3,158,158,BOL,BOL-ADM3-33444609B56483619,Palca,ADM3
159,0.0,0.0,0.0,9.71999931335,0.0,0.0,0.0,9.71999931335,0.0,0.0,0.0,9.71999931335,0.0,0.0,0.0,9.71999931335,0.0,0.0,0.0,9.71999931335,0.0,0.0,0.0,9.71999931335,0.0,0.0,0.0,9.71999931335,0.0,0.0,0.0,9.71999931335,ADM3,159,159,BOL,BOL-ADM3-33444609B1863080,Achocalla,ADM3
160,0.0,0.0,0.0,18.7199993134,0.0,0.0,0.0,18.7199993134,0.0,0.0,0.0,18.7199993134,0.0,0.0,0.0,18.7199993134,0.0,0.0,0.0,18.7199993134,0.0,0.0,0.0,18.7199993134,0.0,0.0,0.0,18.7199993134,0.0,0.0,0.0,18.7199993134,ADM3,160,160,BOL,BOL-ADM3-33444609B30011805,El Alto,ADM3
161,5.69663274903e-07,0.0,1.07815003503e-05,30.0799980164,5.2102001796e-06,0.0,6.77499629091e-05,30.0799980164,0.0,0.0,0.0,30.0799980164,0.0,0.0,0.0,30.0799980164,0.0,0.0,0.0,30.0799980164,0.0,0.0,0.0,30.0799980164,0.0,0.0,0.0,30.0799980164,0.0,0.0,0.0,30.0799980164,ADM3,161,161,BOL,BOL-ADM3-33444609B40374901,Yanacachi,ADM3
162,7.21033683675e-08,0.0,7.04233855231e-07,80.1900024414,1.6990095525e-06,0.0,1.6988346033e-05,80.1900024414,4.47684419755e-08,0.0,4.50642204441e-07,80.1900024414,5.3127544783e-10,0.0,5.86803539093e-09,80.1900024414,2.4914306734e-11,0.0,2.71578426414e-10,80.1900024414,1.8924417415e-11,0.0,2.12790993159e-10,80.1900024414,0.0,0.0,0.0,80.1900024414,6.79163576645e-11,0.0,7.90509380177e-10,80.1900024414,ADM3,162,162,BOL,BOL-ADM3-33444609B99579203,Tapacarí,ADM3
163,0.0,0.0,0.0,5.68999958038,0.0,0.0,0.0,5.68999958038,0.0,0.0,0.0,5.68999958038,0.0,0.0,0.0,5.68999958038,0.0,0.0,0.0,5.68999958038,0.0,0.0,0.0,5.68999958038,0.0,0.0,0.0,5.68999958038,0.0,0.0,0.0,5.68999958038,ADM3,163,163,BOL,BOL-ADM3-33444609B26061868,Desaguadero,ADM3
164,0.0,0.0,0.0,50.9499969482,0.0,0.0,0.0,50.9499969482,0.0,0.0,0.0,50.9499969482,0.0,0.0,0.0,50.9499969482,0.0,0.0,0.0,50.9499969482,0.0,0.0,0.0,50.9499969482,0.0,0.0,0.0,50.9499969482,0.0,0.0,0.0,50.9499969482,ADM3,164,164,BOL,BOL-ADM3-33444609B81723104,Jesús de Machaka,ADM3
165,0.0,0.0,0.0,10.3600006104,0.0,0.0,0.0,10.3600006104,0.0,0.0,0.0,10.3600006104,0.0,0.0,0.0,10.3600006104,0.0,0.0,0.0,10.3600006104,0.0,0.0,0.0,10.3600006104,0.0,0.0,0.0,10.3600006104,0.0,0.0,0.0,10.3600006104,ADM3,165,165,BOL,BOL-ADM3-33444609B3928389,Puerto Mayor de Guaqui,ADM3
166,0.0,0.0,0.0,0.899999976158,0.0,0.0,0.0,0.899999976158,0.0,0.0,0.0,0.899999976158,0.0,0.0,0.0,0.899999976158,0.0,0.0,0.0,0.899999976158,0.0,0.0,0.0,0.899999976158,0.0,0.0,0.0,0.899999976158,0.0,0.0,0.0,0.899999976158,ADM3,166,166,BOL,BOL-ADM3-33444609B83959891,Tito Yupanqui,ADM3
167,0.0,0.0,0.0,64.6000061035,0.0,0.0,0.0,64.6000061035,0.0,0.0,0.0,64.6000061035,0.0,0.0,0.0,64.6000061035,0.0,0.0,0.0,64.6000061035,0.0,0.0,0.0,64.6000061035,0.0,0.0,0.0,64.6000061035,0.0,0.0,0.0,64.6000061035,ADM3,167,167,BOL,BOL-ADM3-33444609B86182822,Pucarani,ADM3
168,4.72316771801e-08,0.0,9.76531396191e-07,5.17000007629,6.93375320395e-07,0.0,1.4335776541e-05,5.17000007629,0.0,0.0,0.0,5.17000007629,0.0,0.0,0.0,5.17000007629,0.0,0.0,0.0,5.17000007629,0.0,0.0,0.0,5.17000007629,0.0,0.0,0.0,5.17000007629,0.0,0.0,0.0,5.17000007629,ADM3,168,168,BOL,BOL-ADM3-33444609B86015105,Combaya,ADM3
169,3.44919644319e-06,0.0,1.19083942991e-05,55.4000015259,2.69827775759e-05,0.0,8.74157631188e-05,55.4000015259,0.0,0.0,0.0,55.4000015259,0.0,0.0,0.0,55.4000015259,0.0,0.0,0.0,55.4000015259,0.0,0.0,0.0,55.4000015259,0.0,0.0,0.0,55.4000015259,0.0,0.0,0.0,55.4000015259,ADM3,169,169,BOL,BOL-ADM3-33444609B70122176,Coroico,ADM3
170,4.58552700722e-06,0.0,3.06483270833e-05,36.0499954224,3.41440255942e-05,0.0,0.000151443629875,36.0499954224,0.0,0.0,0.0,36.0499954224,0.0,0.0,0.0,36.0499954224,0.0,0.0,0.0,36.0499954224,0.0,0.0,0.0,36.0499954224,0.0,0.0,0.0,36.0499954224,0.0,0.0,0.0,36.0499954224,ADM3,170,170,BOL,BOL-ADM3-33444609B52332460,Coripata,ADM3
171,0.000102336874869,0.0,0.000533485028427,6.42000007629,0.000333721658729,0.0,0.00158981676213,6.42000007629,0.0,0.0,0.0,6.42000007629,0.0,0.0,0.0,6.42000007629,0.0,0.0,0.0,6.42000007629,0.0,0.0,0.0,6.42000007629,0.0,0.0,0.0,6.42000007629,0.0,0.0,0.0,6.42000007629,ADM3,171,171,BOL,BOL-ADM3-33444609B75079070,Quiabaya,ADM3
172,3.0999535412e-05,0.0,0.00049505016068,12.2800006866,0.00010942933553,0.0,0.00147084123455,12.2800006866,0.0,0.0,0.0,12.2800006866,0.0,0.0,0.0,12.2800006866,0.0,0.0,0.0,12.2800006866,0.0,0.0,0.0,12.2800006866,0.0,0.0,0.0,12.2800006866,0.0,0.0,0.0,12.2800006866,ADM3,172,172,BOL,BOL-ADM3-33444609B51912538,Aucapata,ADM3
173,0.0,0.0,0.0,28.9700012207,0.0,0.0,0.0,28.9700012207,0.0,0.0,0.0,28.9700012207,0.0,0.0,0.0,28.9700012207,0.0,0.0,0.0,28.9700012207,0.0,0.0,0.0,28.9700012207,0.0,0.0,0.0,28.9700012207,0.0,0.0,0.0,28.9700012207,ADM3,173,173,BOL,BOL-ADM3-33444609B77019342,Ayo Ayo,ADM3
174,0.0,0.0,0.0,89.3300018311,0.0,0.0,0.0,89.3300018311,0.0,0.0,0.0,89.3300018311,0.0,0.0,0.0,89.3300018311,0.0,0.0,0.0,89.3300018311,0.0,0.0,0.0,89.3300018311,0.0,0.0,0.0,89.3300018311,0.0,0.0,0.0,89.3300018311,ADM3,174,174,BOL,BOL-ADM3-33444609B52543177,Azurduy,ADM3
175,2.66946889196e-05,8.21226785774e-06,8.64860558067e-05,13.2600002289,0.000141831626546,5.58314168302e-05,0.000392389192712,13.2600002289,0.0,0.0,0.0,13.2600002289,0.0,0.0,0.0,13.2600002289,0.0,0.0,0.0,13.2600002289,0.0,0.0,0.0,13.2600002289,0.0,0.0,0.0,13.2600002289,0.0,0.0,0.0,13.2600002289,ADM3,175,175,BOL,BOL-ADM3-33444609B93497004,Tipuani,ADM3
176,4.16192934574e-06,0.0,2.83140343527e-05,103.949996948,2.78897840097e-05,0.0,0.000162281037774,103.949996948,0.0,0.0,0.0,103.949996948,0.0,0.0,0.0,103.949996948,0.0,0.0,0.0,103.949996948,0.0,0.0,0.0,103.949996948,0.0,0.0,0.0,103.949996948,0.0,0.0,0.0,103.949996948,ADM3,176,176,BOL,BOL-ADM3-33444609B95766629,Nuestra Señora de La Paz,ADM3
177,1.56993513893e-06,0.0,2.94493765978e-05,96.0,1.24730962746e-05,0.0,0.000191233397345,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,ADM3,177,177,BOL,BOL-ADM3-33444609B93873258,Sorata,ADM3
178,1.80985460701e-05,0.0,9.81444754871e-05,141.740005493,0.000116672770448,0.0,0.000391277659219,141.740005493,3.48773691606e-07,0.0,5.07692275278e-05,141.740005493,2.36258003382e-08,0.0,3.89084607377e-06,141.740005493,1.70996532049e-09,0.0,2.77360811651e-07,141.740005493,1.74718664776e-09,0.0,2.77912846514e-07,141.740005493,0.0,0.0,0.0,141.740005493,4.97112939446e-09,0.0,8.27174233109e-07,141.740005493,ADM3,178,178,BOL,BOL-ADM3-33444609B25803532,La Asunta,ADM3
179,1.3413668641e-05,0.0,0.000533485028427,31.8999977112,5.98212538519e-05,0.0,0.00158981676213,31.8999977112,0.0,0.0,0.0,31.8999977112,0.0,0.0,0.0,31.8999977112,0.0,0.0,0.0,31.8999977112,0.0,0.0,0.0,31.8999977112,0.0,0.0,0.0,31.8999977112,0.0,0.0,0.0,31.8999977112,ADM3,179,179,BOL,BOL-ADM3-33444609B88180595,Chuma,ADM3
180,1.19803540906e-05,0.0,5.99048798904e-05,181.410003662,7.30813634754e-05,0.0,0.000297620776109,181.410003662,0.0,0.0,0.0,181.410003662,0.0,0.0,0.0,181.410003662,0.0,0.0,0.0,181.410003662,0.0,0.0,0.0,181.410003662,0.0,0.0,0.0,181.410003662,0.0,0.0,0.0,181.410003662,ADM3,180,180,BOL,BOL-ADM3-33444609B33390960,Guanay,ADM3
181,3.54894942914e-05,7.84913936513e-06,0.000158942959388,70.0699996948,0.00018291126622,5.12890110258e-05,0.00081492314348,70.0699996948,0.0,0.0,0.0,70.0699996948,0.0,0.0,0.0,70.0699996948,0.0,0.0,0.0,70.0699996948,0.0,0.0,0.0,70.0699996948,0.0,0.0,0.0,70.0699996948,0.0,0.0,0.0,70.0699996948,ADM3,181,181,BOL,BOL-ADM3-33444609B45650655,Teoponte,ADM3
182,1.99906527855e-05,0.0,7.78506364441e-05,76.0599975586,0.00011854849211,0.0,0.000379097997211,76.0599975586,0.0,0.0,0.0,76.0599975586,0.0,0.0,0.0,76.0599975586,0.0,0.0,0.0,76.0599975586,0.0,0.0,0.0,76.0599975586,0.0,0.0,0.0,76.0599975586,0.0,0.0,0.0,76.0599975586,ADM3,182,182,BOL,BOL-ADM3-33444609B90372031,Mapiri,ADM3
183,4.91559242125e-06,0.0,4.57452842966e-05,124.160003662,3.42527289277e-05,0.0,0.000236343301367,124.160003662,0.0,0.0,0.0,124.160003662,0.0,0.0,0.0,124.160003662,0.0,0.0,0.0,124.160003662,0.0,0.0,0.0,124.160003662,0.0,0.0,0.0,124.160003662,0.0,0.0,0.0,124.160003662,ADM3,183,183,BOL,BOL-ADM3-33444609B50407902,Charazani,ADM3
184,0.0,0.0,0.0,68.5599975586,0.0,0.0,0.0,68.5599975586,0.0,0.0,0.0,68.5599975586,0.0,0.0,0.0,68.5599975586,0.0,0.0,0.0,68.5599975586,0.0,0.0,0.0,68.5599975586,0.0,0.0,0.0,68.5599975586,0.0,0.0,0.0,68.5599975586,ADM3,184,184,BOL,BOL-ADM3-33444609B73754741,"Caiza ""D""",ADM3
185,0.0,0.0,0.0,10.8199996948,0.0,0.0,0.0,10.8199996948,0.0,0.0,0.0,10.8199996948,0.0,0.0,0.0,10.8199996948,0.0,0.0,0.0,10.8199996948,0.0,0.0,0.0,10.8199996948,0.0,0.0,0.0,10.8199996948,0.0,0.0,0.0,10.8199996948,ADM3,185,185,BOL,BOL-ADM3-33444609B22177467,Copacabana,ADM3
186,0.0,0.0,0.0,69.7799987793,0.0,0.0,0.0,69.7799987793,0.0,0.0,0.0,69.7799987793,0.0,0.0,0.0,69.7799987793,0.0,0.0,0.0,69.7799987793,0.0,0.0,0.0,69.7799987793,0.0,0.0,0.0,69.7799987793,0.0,0.0,0.0,69.7799987793,ADM3,186,186,BOL,BOL-ADM3-33444609B65808761,Tarvita,ADM3
187,0.0,0.0,0.0,24.8299999237,0.0,0.0,0.0,24.8299999237,0.0,0.0,0.0,24.8299999237,0.0,0.0,0.0,24.8299999237,0.0,0.0,0.0,24.8299999237,0.0,0.0,0.0,24.8299999237,0.0,0.0,0.0,24.8299999237,0.0,0.0,0.0,24.8299999237,ADM3,187,187,BOL,BOL-ADM3-33444609B42666607,Chaquí,ADM3
188,0.0,0.0,0.0,77.6800003052,0.0,0.0,0.0,77.6800003052,0.0,0.0,0.0,77.6800003052,0.0,0.0,0.0,77.6800003052,0.0,0.0,0.0,77.6800003052,0.0,0.0,0.0,77.6800003052,0.0,0.0,0.0,77.6800003052,0.0,0.0,0.0,77.6800003052,ADM3,188,188,BOL,BOL-ADM3-33444609B15997979,Puna,ADM3
189,0.0,0.0,0.0,108.040008545,0.0,0.0,0.0,108.040008545,0.0,0.0,0.0,108.040008545,0.0,0.0,0.0,108.040008545,0.0,0.0,0.0,108.040008545,0.0,0.0,0.0,108.040008545,0.0,0.0,0.0,108.040008545,0.0,0.0,0.0,108.040008545,ADM3,189,189,BOL,BOL-ADM3-33444609B30593293,Ckochas,ADM3
190,0.0,0.0,0.0,46.0500030518,0.0,0.0,0.0,46.0500030518,0.0,0.0,0.0,46.0500030518,0.0,0.0,0.0,46.0500030518,0.0,0.0,0.0,46.0500030518,0.0,0.0,0.0,46.0500030518,0.0,0.0,0.0,46.0500030518,0.0,0.0,0.0,46.0500030518,ADM3,190,190,BOL,BOL-ADM3-33444609B60642341,El Villar,ADM3
191,3.81346429846e-07,0.0,7.42357005947e-05,66.2299957275,0.0,0.0,0.0,66.2299957275,1.67712472745e-07,0.0,3.00316423818e-05,66.2299957275,6.69142388974e-09,0.0,1.48452659232e-06,66.2299957275,4.75752527906e-10,0.0,1.18908666025e-07,66.2299957275,2.52787085352e-10,0.0,5.66471953789e-08,66.2299957275,0.0,0.0,0.0,66.2299957275,1.04532030284e-09,0.0,2.45815044764e-07,66.2299957275,ADM3,191,191,BOL,BOL-ADM3-33444609B90845226,Huacaya,ADM3
192,2.52900038777e-05,0.0,0.00049505016068,41.5299987793,0.000110802527675,0.0,0.00147084123455,41.5299987793,0.0,0.0,0.0,41.5299987793,0.0,0.0,0.0,41.5299987793,0.0,0.0,0.0,41.5299987793,0.0,0.0,0.0,41.5299987793,0.0,0.0,0.0,41.5299987793,0.0,0.0,0.0,41.5299987793,ADM3,192,192,BOL,BOL-ADM3-33444609B27309972,Tacacoma,ADM3
193,1.92154976444e-07,0.0,5.50747863599e-05,151.990005493,0.0,0.0,0.0,151.990005493,8.2021788774e-08,0.0,2.31021149375e-05,151.990005493,2.91659625023e-09,0.0,1.00410545656e-06,151.990005493,1.93939287609e-10,0.0,7.25074471575e-08,151.990005493,1.05475945226e-10,0.0,3.76627049548e-08,151.990005493,0.0,0.0,0.0,151.990005493,4.36803194295e-10,0.0,1.58035021514e-07,151.990005493,ADM3,193,193,BOL,BOL-ADM3-33444609B13482689,Huacareta,ADM3
194,0.0,0.0,0.0,173.720001221,0.0,0.0,0.0,173.720001221,0.0,0.0,0.0,173.720001221,0.0,0.0,0.0,173.720001221,0.0,0.0,0.0,173.720001221,0.0,0.0,0.0,173.720001221,0.0,0.0,0.0,173.720001221,0.0,0.0,0.0,173.720001221,ADM3,194,194,BOL,BOL-ADM3-33444609B9106763,Monteagudo,ADM3
195,0.0,0.0,0.0,62.3199996948,0.0,0.0,0.0,62.3199996948,0.0,0.0,0.0,62.3199996948,0.0,0.0,0.0,62.3199996948,0.0,0.0,0.0,62.3199996948,0.0,0.0,0.0,62.3199996948,0.0,0.0,0.0,62.3199996948,0.0,0.0,0.0,62.3199996948,ADM3,195,195,BOL,BOL-ADM3-33444609B51923126,Potosí,ADM3
196,0.0,0.0,0.0,4.09000015259,0.0,0.0,0.0,4.09000015259,0.0,0.0,0.0,4.09000015259,0.0,0.0,0.0,4.09000015259,0.0,0.0,0.0,4.09000015259,0.0,0.0,0.0,4.09000015259,0.0,0.0,0.0,4.09000015259,0.0,0.0,0.0,4.09000015259,ADM3,196,196,BOL,BOL-ADM3-33444609B67965715,San Pedro de Tiquina,ADM3
197,3.95895495865e-06,0.0,1.13111009341e-05,57.8899993896,0.0,0.0,0.0,57.8899993896,1.57536643516e-06,0.0,4.43850103693e-06,57.8899993896,3.46129328459e-08,0.0,1.19978565749e-07,57.8899993896,2.04587582177e-09,0.0,8.00669575085e-09,57.8899993896,1.10452807859e-09,0.0,3.90082544044e-09,57.8899993896,0.0,0.0,0.0,57.8899993896,4.57448699742e-09,0.0,1.69663358918e-08,57.8899993896,ADM3,197,197,BOL,BOL-ADM3-33444609B6445025,Lagunillas,ADM3
198,0.0,0.0,0.0,16.5500011444,0.0,0.0,0.0,16.5500011444,0.0,0.0,0.0,16.5500011444,0.0,0.0,0.0,16.5500011444,0.0,0.0,0.0,16.5500011444,0.0,0.0,0.0,16.5500011444,0.0,0.0,0.0,16.5500011444,0.0,0.0,0.0,16.5500011444,ADM3,198,198,BOL,BOL-ADM3-33444609B92818499,Alcalá,ADM3
199,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,31.0,ADM3,199,199,BOL,BOL-ADM3-33444609B9397800,Sopachui,ADM3
200,0.0,0.0,0.0,41.6799964905,0.0,0.0,0.0,41.6799964905,0.0,0.0,0.0,41.6799964905,0.0,0.0,0.0,41.6799964905,0.0,0.0,0.0,41.6799964905,0.0,0.0,0.0,41.6799964905,0.0,0.0,0.0,41.6799964905,0.0,0.0,0.0,41.6799964905,ADM3,200,200,BOL,BOL-ADM3-33444609B74292684,Villa Ricardo Mugia - Icla,ADM3
201,0.0,0.0,0.0,22.9899997711,0.0,0.0,0.0,22.9899997711,0.0,0.0,0.0,22.9899997711,0.0,0.0,0.0,22.9899997711,0.0,0.0,0.0,22.9899997711,0.0,0.0,0.0,22.9899997711,0.0,0.0,0.0,22.9899997711,0.0,0.0,0.0,22.9899997711,ADM3,201,201,BOL,BOL-ADM3-33444609B38543160,Yotala,ADM3
202,0.0,0.0,0.0,33.9399986267,0.0,0.0,0.0,33.9399986267,0.0,0.0,0.0,33.9399986267,0.0,0.0,0.0,33.9399986267,0.0,0.0,0.0,33.9399986267,0.0,0.0,0.0,33.9399986267,0.0,0.0,0.0,33.9399986267,0.0,0.0,0.0,33.9399986267,ADM3,202,202,BOL,BOL-ADM3-33444609B32418048,Yamparáez,ADM3
203,0.0,0.0,0.0,42.3900032043,0.0,0.0,0.0,42.3900032043,0.0,0.0,0.0,42.3900032043,0.0,0.0,0.0,42.3900032043,0.0,0.0,0.0,42.3900032043,0.0,0.0,0.0,42.3900032043,0.0,0.0,0.0,42.3900032043,0.0,0.0,0.0,42.3900032043,ADM3,203,203,BOL,BOL-ADM3-33444609B38412786,Tomina,ADM3
204,0.0,0.0,0.0,45.0900001526,0.0,0.0,0.0,45.0900001526,0.0,0.0,0.0,45.0900001526,0.0,0.0,0.0,45.0900001526,0.0,0.0,0.0,45.0900001526,0.0,0.0,0.0,45.0900001526,0.0,0.0,0.0,45.0900001526,0.0,0.0,0.0,45.0900001526,ADM3,204,204,BOL,BOL-ADM3-33444609B72440734,Ocurí,ADM3
205,0.0,0.0,0.0,56.4500007629,0.0,0.0,0.0,56.4500007629,0.0,0.0,0.0,56.4500007629,0.0,0.0,0.0,56.4500007629,0.0,0.0,0.0,56.4500007629,0.0,0.0,0.0,56.4500007629,0.0,0.0,0.0,56.4500007629,0.0,0.0,0.0,56.4500007629,ADM3,205,205,BOL,BOL-ADM3-33444609B73936756,Tarabuco,ADM3
206,0.0,0.0,0.0,34.2799987793,0.0,0.0,0.0,34.2799987793,0.0,0.0,0.0,34.2799987793,0.0,0.0,0.0,34.2799987793,0.0,0.0,0.0,34.2799987793,0.0,0.0,0.0,34.2799987793,0.0,0.0,0.0,34.2799987793,0.0,0.0,0.0,34.2799987793,ADM3,206,206,BOL,BOL-ADM3-33444609B5472183,Zudañez,ADM3
207,7.43203430468e-07,0.0,1.18810703498e-05,30.3799972534,5.82838589501e-06,0.0,9.25962813199e-05,30.3799972534,0.0,0.0,0.0,30.3799972534,0.0,0.0,0.0,30.3799972534,0.0,0.0,0.0,30.3799972534,0.0,0.0,0.0,30.3799972534,0.0,0.0,0.0,30.3799972534,0.0,0.0,0.0,30.3799972534,ADM3,207,207,BOL,BOL-ADM3-33444609B88989469,Curva,ADM3
208,2.53825226154e-06,0.0,4.85282434965e-05,122.540000916,1.61728921321e-05,0.0,0.000259716878645,122.540000916,0.0,0.0,0.0,122.540000916,0.0,0.0,0.0,122.540000916,0.0,0.0,0.0,122.540000916,0.0,0.0,0.0,122.540000916,0.0,0.0,0.0,122.540000916,0.0,0.0,0.0,122.540000916,ADM3,208,208,BOL,BOL-ADM3-33444609B30997278,Pelechuco,ADM3
209,4.42026310622e-05,1.04887658381e-05,0.000158576440299,187.239990234,0.000214888027563,6.09958769928e-05,0.000690557120834,187.239990234,2.20216174858e-06,0.0,0.000212000595639,187.239990234,2.05776060725e-07,0.0,2.91048309009e-05,187.239990234,1.65425427589e-08,0.0,2.52893846664e-06,187.239990234,1.59398741355e-08,0.0,2.32321553995e-06,187.239990234,0.0,0.0,0.0,187.239990234,4.68128855106e-08,0.0,7.11429629519e-06,187.239990234,ADM3,209,209,BOL,BOL-ADM3-33444609B83015549,Palos Blancos,ADM3
210,5.08531412367e-05,0.0,0.000405414000852,698.549926758,0.000232590101333,0.0,0.00175631116144,698.549926758,7.61084396547e-07,0.0,0.000334352720529,698.549926758,1.08432285279e-07,0.0,7.75333246565e-05,698.549926758,9.54595515051e-09,0.0,7.45122497392e-06,698.549926758,8.65458453669e-09,0.0,6.28701945971e-06,698.549926758,1.28902908059e-13,0.0,8.13139347522e-11,698.549926758,2.69408631332e-08,0.0,2.09109366551e-05,698.549926758,ADM3,210,210,BOL,BOL-ADM3-33444609B25123274,Apolo,ADM3
211,5.70390018695e-05,1.16707251436e-05,0.00018305433332,125.829994202,0.000228846281996,5.6909644627e-05,0.00076459965203,125.829994202,4.44687771643e-05,0.0,0.000334352720529,125.829994202,3.65529450425e-06,0.0,7.75333246565e-05,125.829994202,2.97611247034e-07,0.0,7.45122497392e-06,125.829994202,2.83874319291e-07,0.0,6.28701945971e-06,125.829994202,0.0,0.0,0.0,125.829994202,8.4073237624e-07,0.0,2.09109366551e-05,125.829994202,ADM3,211,211,BOL,BOL-ADM3-33444609B4331330,Puerto Menor de Rurrenabaque,ADM3
212,7.1834806518e-05,1.59489190992e-05,0.00200263550505,147.380004883,0.000267561930731,6.8001303589e-05,0.00599382212386,147.380004883,2.96736408516e-06,0.0,0.000334352720529,147.380004883,3.75714187903e-07,0.0,7.75333246565e-05,147.380004883,3.23759709347e-08,0.0,7.45122497392e-06,147.380004883,2.84225531845e-08,0.0,6.28701945971e-06,147.380004883,0.0,0.0,0.0,147.380004883,9.13995674339e-08,0.0,2.09109366551e-05,147.380004883,ADM3,212,212,BOL,BOL-ADM3-33444609B85439426,San Buenaventura,ADM3
213,0.000556510007471,3.8949525333e-05,0.00594947813079,1040.09997559,0.0020829547615,0.000192967490875,0.023606384173,1040.09997559,0.000632452936612,2.88109858957e-05,0.0159277282655,1040.09997559,0.00011606064018,1.44634452681e-06,0.00909445807338,1040.09997559,1.19369542934e-05,1.04437518189e-07,0.00108453375287,1040.09997559,1.27974855968e-05,1.21923520169e-07,0.00109013204928,1040.09997559,0.0,0.0,0.0,1040.09997559,3.33119513508e-05,3.00133621067e-07,0.00329210143536,1040.09997559,ADM3,213,213,BOL,BOL-ADM3-33444609B23560373,Santa Ana,ADM3
214,0.00012272794527,1.23298141261e-05,0.0013889616821,432.450012207,0.000477636755802,6.47011984256e-05,0.00374843087047,432.450012207,0.000121043383549,0.0,0.00151888537221,432.450012207,1.36866979072e-05,0.0,0.000317854137393,432.450012207,1.24108388784e-06,0.0,3.42699677276e-05,432.450012207,1.2447474731e-06,0.0,3.36358134518e-05,432.450012207,0.0,0.0,0.0,432.450012207,3.46471676081e-06,0.0,9.70941400738e-05,432.450012207,ADM3,214,214,BOL,BOL-ADM3-33444609B36751060,San Borja,ADM3
215,0.000261243112026,0.0,0.0109038921073,587.309997559,0.000903609938699,0.0,0.0221590194851,587.309997559,0.000302118131764,0.0,0.0177498217672,587.309997559,0.00011255548693,0.0,0.0156940482557,587.309997559,1.81040637013e-05,0.0,0.0033125334885,587.309997559,1.61203139471e-05,0.0,0.00288656493649,587.309997559,0.0,0.0,0.0,587.309997559,4.82102283458e-05,0.0,0.00853533856571,587.309997559,ADM3,215,215,BOL,BOL-ADM3-33444609B13357475,Reyes,ADM3
216,0.00051160160023,0.000138950577821,0.00196748436429,64.0500030518,0.00214368779245,0.000630588503554,0.00788049958646,64.0500030518,0.000357157996383,5.74879813939e-05,0.00212405412458,64.0500030518,2.97692168937e-05,1.76624712367e-06,0.000304226006847,64.0500030518,2.60878891959e-06,1.27246408965e-07,2.88011342491e-05,64.0500030518,2.18461531587e-06,1.11793781343e-07,2.44373331952e-05,64.0500030518,0.0,0.0,0.0,64.0500030518,6.83800600212e-06,3.17868995126e-07,7.83379364293e-05,64.0500030518,ADM3,216,216,BOL,BOL-ADM3-33444609B85003487,Puerto Gonzalo Moreno,ADM3
217,0.00424149558365,0.000653610506561,0.0195455830544,104.290000916,0.0161947128627,0.00288121262565,0.0626883730292,104.290000916,0.00759194594036,0.000596578407567,0.0440701469779,104.290000916,0.00264629531811,5.77202445129e-05,0.025627432391,104.290000916,0.000328441154662,4.42936016043e-06,0.00378814386204,104.290000916,0.000291140514749,4.46057902082e-06,0.00331509881653,104.290000916,0.0,0.0,0.0,104.290000916,0.000944606870893,1.26417899082e-05,0.0108973421156,104.290000916,ADM3,217,217,BOL,BOL-ADM3-33444609B80291858,Puerto Siles,ADM3
