asdf_id,ltdr_avhrr_ndvi_v5_yearly.2012.max,ltdr_avhrr_ndvi_v5_yearly.2012.mean,ltdr_avhrr_ndvi_v5_yearly.2012.min,ltdr_avhrr_ndvi_v5_yearly.2012.count,ltdr_avhrr_ndvi_v5_yearly.2013.max,ltdr_avhrr_ndvi_v5_yearly.2013.mean,ltdr_avhrr_ndvi_v5_yearly.2013.min,ltdr_avhrr_ndvi_v5_yearly.2013.count,ltdr_avhrr_ndvi_v5_yearly.2014.max,ltdr_avhrr_ndvi_v5_yearly.2014.mean,ltdr_avhrr_ndvi_v5_yearly.2014.min,ltdr_avhrr_ndvi_v5_yearly.2014.count,ltdr_avhrr_ndvi_v5_yearly.2015.max,ltdr_avhrr_ndvi_v5_yearly.2015.mean,ltdr_avhrr_ndvi_v5_yearly.2015.min,ltdr_avhrr_ndvi_v5_yearly.2015.count,ltdr_avhrr_ndvi_v5_yearly.2016.max,ltdr_avhrr_ndvi_v5_yearly.2016.mean,ltdr_avhrr_ndvi_v5_yearly.2016.min,ltdr_avhrr_ndvi_v5_yearly.2016.count,ltdr_avhrr_ndvi_v5_yearly.2017.max,ltdr_avhrr_ndvi_v5_yearly.2017.mean,ltdr_avhrr_ndvi_v5_yearly.2017.min,ltdr_avhrr_ndvi_v5_yearly.2017.count,ltdr_avhrr_ndvi_v5_yearly.2018.max,ltdr_avhrr_ndvi_v5_yearly.2018.mean,ltdr_avhrr_ndvi_v5_yearly.2018.min,ltdr_avhrr_ndvi_v5_yearly.2018.count,ltdr_avhrr_ndvi_v5_yearly.2019.max,ltdr_avhrr_ndvi_v5_yearly.2019.mean,ltdr_avhrr_ndvi_v5_yearly.2019.min,ltdr_avhrr_ndvi_v5_yearly.2019.count,ltdr_avhrr_ndvi_v5_yearly.2020.max,ltdr_avhrr_ndvi_v5_yearly.2020.mean,ltdr_avhrr_ndvi_v5_yearly.2020.min,ltdr_avhrr_ndvi_v5_yearly.2020.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
306,2204.58333333,1825.22775657,1375.91666667,272.320007324,2387.41666667,1802.44253148,1393.25,272.320007324,2353.91666667,1762.61803327,1338.83333333,272.320007324,2366.66666667,1740.85088748,1350.90909091,272.320007324,2893.33333333,1712.82261882,1355.66666667,272.320007324,3343.0,1870.7854847,1519.5,272.320007324,3371.08333333,2026.95921702,1644.25,272.320007324,4210.66666667,1709.70245692,1033.66666667,272.320007324,6253.0,1770.76122663,440.166666667,272.320007324,ADM3,306,306,BOL,BOL-ADM3-33444609B71435776,Uyuni,ADM3
307,3174.33333333,3069.02554422,2986.91666667,4.19999980927,2892.08333333,2734.58105726,2555.08333333,4.19999980927,3077.91666667,2875.50903195,2672.83333333,4.19999980927,3051.08333333,2903.22363652,2775.25,4.19999980927,2877.08333333,2828.28580899,2693.83333333,4.19999980927,3239.91666667,3141.74432471,3040.75,4.19999980927,3690.91666667,3510.59786119,3263.75,4.19999980927,2811.54545455,2317.2350273,2164.0,4.19999980927,6175.5,4110.72244272,3226.0,4.19999980927,ADM3,307,307,BOL,BOL-ADM3-33444609B66511934,Waldo Ballivian,ADM3
308,3090.54545455,2081.75699252,1352.16666667,101.5,3004.33333333,2066.46446889,1381.41666667,101.5,3157.08333333,2030.41380846,1279.83333333,101.5,3213.72727273,2015.87256711,1498.58333333,101.5,2840.63636364,1956.87643759,1530.75,101.5,3060.0,2131.19476286,1479.63636364,101.5,3019.08333333,2236.43557472,1413.66666667,101.5,2768.2,1847.46544514,685.4,101.5,6746.0,1829.17201053,0.0,101.5,ADM3,308,308,BOL,BOL-ADM3-33444609B68137279,Curahuara de Carangas,ADM3
309,3004.75,2638.39454509,2224.91666667,32.3800010681,3006.66666667,2597.73805082,2159.41666667,32.3800010681,2952.5,2535.98366941,2053.08333333,32.3800010681,2907.08333333,2556.0680309,2048.83333333,32.3800010681,2878.08333333,2371.26520726,1813.33333333,32.3800010681,2934.16666667,2486.04845758,2079.16666667,32.3800010681,3316.75,2594.52260464,2219.58333333,32.3800010681,2797.57142857,2098.27649416,1502.0,32.3800010681,8941.0,3054.91239255,1201.5,32.3800010681,ADM3,309,309,BOL,BOL-ADM3-33444609B36186520,Choquecota,ADM3
310,2536.66666667,1809.92496865,1347.66666667,47.9800033569,2368.75,1778.68487733,1284.66666667,47.9800033569,2592.08333333,1759.28725007,1344.08333333,47.9800033569,2730.08333333,1663.37502955,1130.16666667,47.9800033569,3154.25,1656.57478597,1094.6,47.9800033569,3292.5,1814.73184848,1213.81818182,47.9800033569,3588.08333333,1955.26856581,1248.5,47.9800033569,4508.55555556,1390.88602248,871.833333333,47.9800033569,3650.0,1288.63853684,125.5,47.9800033569,ADM3,310,310,BOL,BOL-ADM3-33444609B87640342,Escara,ADM3
311,2333.16666667,1421.66981774,255.25,8.56000041962,1955.83333333,1298.70457125,295.25,8.56000041962,1802.0,1317.37631041,480.571428571,8.56000041962,2057.33333333,1452.77600304,531.083333333,8.56000041962,2792.08333333,1671.3806854,519.166666667,8.56000041962,2616.0,1584.73367109,246.5,8.56000041962,2454.91666667,1593.14296297,598.083333333,8.56000041962,2163.08333333,1222.51221951,540.363636364,8.56000041962,3388.0,1509.99174689,271.333333333,8.56000041962,ADM3,311,311,BOL,BOL-ADM3-33444609B79549253,Coipasa,ADM3
312,2012.66666667,1727.94512577,1492.83333333,13.4500007629,1911.16666667,1658.5806957,1437.5,13.4500007629,2094.83333333,1667.13873894,1452.66666667,13.4500007629,1853.66666667,1593.20028446,1375.5,13.4500007629,1917.91666667,1548.36316156,1232.0,13.4500007629,2114.41666667,1650.8304831,1090.5,13.4500007629,2083.08333333,1699.76356244,1216.0,13.4500007629,3230.5,1773.73126812,1035.5,13.4500007629,1914.0,1161.28236591,526.333333333,13.4500007629,ADM3,312,312,BOL,BOL-ADM3-33444609B48403080,Chipaya,ADM3
313,3043.75,2636.85785182,2379.16666667,23.4600028992,3106.83333333,2634.26131836,2396.25,23.4600028992,3045.83333333,2652.41453488,2359.08333333,23.4600028992,3234.75,2654.5381776,2357.72727273,23.4600028992,3046.08333333,2583.44284336,2287.33333333,23.4600028992,3116.66666667,2694.47592011,2384.5,23.4600028992,3373.27272727,2945.48291344,2770.75,23.4600028992,4541.6,2720.68275411,1737.25,23.4600028992,9579.0,3401.09928426,1416.5,23.4600028992,ADM3,313,313,BOL,BOL-ADM3-33444609B66088023,Chayanta,ADM3
314,2657.25,1904.99881277,220.0,198.829986572,2429.08333333,1852.79045473,392.6,198.829986572,2872.91666667,1782.46474575,646.111111111,198.829986572,3197.0,1744.80276983,760.7,198.829986572,3324.66666667,1731.19806618,609.111111111,198.829986572,4890.16666667,2034.64058922,673.8,198.829986572,5548.75,2152.59308367,801.5,198.829986572,4481.16666667,1765.22295068,863.166666667,198.829986572,4106.0,1655.28298041,0.0,198.829986572,ADM3,314,314,BOL,BOL-ADM3-33444609B60563542,Salinas de Garcí Mendoza,ADM3
315,2782.33333333,2198.39738124,1622.08333333,220.560012817,2728.16666667,2159.77456294,1626.58333333,220.560012817,2675.5,2113.52380038,1586.5,220.560012817,3300.08333333,2106.03546515,1614.0,220.560012817,3041.58333333,2117.91119444,1663.33333333,220.560012817,2861.0,2127.53904439,1738.08333333,220.560012817,3503.66666667,2492.68479401,1986.33333333,220.560012817,4478.0,2265.73449985,1213.0,220.560012817,6208.5,2437.71977009,791.333333333,220.560012817,ADM3,315,315,BOL,BOL-ADM3-33444609B90206942,Tupiza,ADM3
316,2499.91666667,1793.74996138,1477.5,83.6600036621,2445.41666667,1850.44566478,1496.66666667,83.6600036621,2452.41666667,1772.89436872,1488.08333333,83.6600036621,2397.5,1754.49854207,1455.41666667,83.6600036621,2410.33333333,1728.52783047,1371.41666667,83.6600036621,2253.0,1744.74768424,1498.66666667,83.6600036621,2856.58333333,2033.85841313,1669.58333333,83.6600036621,2822.5,1668.68273407,827.625,83.6600036621,5725.0,2131.20755534,631.0,83.6600036621,ADM3,316,316,BOL,BOL-ADM3-33444609B106993,Atocha,ADM3
317,1986.66666667,1568.66529378,993.666666667,155.160003662,1949.0,1542.7281016,1045.11111111,155.160003662,2002.16666667,1544.82478578,1065.2,155.160003662,2094.16666667,1564.4433414,1172.58333333,155.160003662,1993.91666667,1465.54184421,961.25,155.160003662,2365.25,1613.28889986,1137.16666667,155.160003662,3059.5,1745.47021736,1091.41666667,155.160003662,2574.18181818,1236.82194207,353.111111111,155.160003662,4542.0,1076.4709551,113.5,154.100006104,ADM3,317,317,BOL,BOL-ADM3-33444609B51545061,San Pedro de Quemes,ADM3
318,7496.09090909,6089.35235363,4835.0,176.869995117,7641.0,6246.36288468,5160.66666667,176.869995117,7294.22222222,5883.45114838,4626.9,176.869995117,7119.9,6048.08993761,5012.25,176.869995117,7851.0,5700.03970643,4530.4,176.869995117,6970.91666667,5789.81089699,5068.91666667,176.869995117,6710.58333333,5654.50918864,4807.63636364,176.869995117,8120.25,6180.66240345,4001.875,176.869995117,8871.5,7209.66395686,5152.0,176.869995117,ADM3,318,318,BOL,BOL-ADM3-33444609B42696709,San Julián,ADM3
319,7903.33333333,7112.7883373,5878.63636364,275.839996338,8005.72727273,7290.11422229,5688.33333333,275.839996338,7878.5,6913.15724055,5140.33333333,275.839996338,7621.5,6835.8737618,4417.42857143,275.839996338,7682.41666667,6774.31847249,5343.75,275.839996338,7697.81818182,6828.9459458,4958.4,275.839996338,7945.16666667,6777.56224884,4634.77777778,275.839996338,8770.66666667,6875.63634888,4023.6,275.839996338,9809.0,7321.76136237,3251.0,275.440002441,ADM3,319,319,BOL,BOL-ADM3-33444609B68632045,El Puente,ADM3
320,8149.83333333,6850.74436694,4193.66666667,117.0,8143.5,6942.786246,4273.58333333,117.0,7814.4,6645.62452292,4181.16666667,117.0,8153.6,6801.27172265,4485.33333333,117.0,8089.0,6551.83512671,3730.66666667,117.0,8054.33333333,6571.80956909,4093.5,117.0,8043.25,6500.42701223,3985.625,117.0,9190.0,6153.83711969,2817.0,113.699996948,9384.0,5906.17063792,0.0,91.3399963379,ADM3,320,320,BOL,BOL-ADM3-33444609B10638383,Comarapa,ADM3
321,7631.83333333,7159.19522547,6577.72727273,15.0999984741,7283.25,6772.2990731,5789.58333333,15.0999984741,7534.11111111,7022.56873649,6278.25,15.0999984741,7570.0,6987.38110264,6132.18181818,15.0999984741,7666.8,7170.5331898,6240.0,15.0999984741,7619.33333333,7011.82314797,6101.33333333,15.0999984741,7330.75,6567.52872752,5474.81818182,15.0999984741,8406.75,6671.00784231,4613.66666667,15.0999984741,8934.0,7363.12718022,5751.5,11.1999998093,ADM3,321,321,BOL,BOL-ADM3-33444609B8717747,Bermejo,ADM3
322,5451.25,4286.91743236,2398.58333333,25.5099983215,4934.41666667,4023.12779252,2270.91666667,25.5099983215,5385.75,4166.70961738,2561.25,25.5099983215,5519.41666667,4235.044324,2263.41666667,25.5099983215,5159.66666667,3964.47725855,2303.91666667,25.5099983215,5257.83333333,3887.50887978,2331.25,25.5099983215,4801.25,3656.28513765,2523.90909091,25.5099983215,5827.375,2842.39351981,1129.375,25.5099983215,7129.0,3116.69992334,891.0,25.5099983215,ADM3,322,322,BOL,BOL-ADM3-33444609B53463626,Villa Charcas,ADM3
323,4631.7,3223.75232529,111.583333333,13.7099990845,4662.0,3442.78576898,351.666666667,13.7099990845,4440.33333333,3405.37585792,0.0,13.7099990845,4687.27272727,3455.43082139,285.416666667,13.7099990845,4374.66666667,3166.26598783,105.666666667,13.7099990845,4912.18181818,3495.73596775,33.25,13.7099990845,4040.63636364,3474.3292614,292.545454545,13.7099990845,4338.4,2903.44714157,1404.0,13.7099990845,6028.5,3260.01623083,994.5,13.7099990845,ADM3,323,323,BOL,BOL-ADM3-33444609B82635532,Puerto Acosta,ADM3
324,3386.91666667,3054.14861325,2185.33333333,4.85000038147,3645.91666667,3207.88971444,1996.91666667,4.85000038147,3709.58333333,3303.78003225,1838.33333333,4.85000038147,3606.08333333,3349.37732561,2933.66666667,4.85000038147,3213.33333333,3023.13610981,2279.33333333,4.85000038147,3622.75,3491.15238134,2946.58333333,4.85000038147,3795.83333333,3583.72386891,2984.8,4.85000038147,4162.66666667,3012.02432289,2099.54545455,4.85000038147,4048.0,3340.05313164,1922.0,4.85000038147,ADM3,324,324,BOL,BOL-ADM3-33444609B17656422,Escoma,ADM3
325,2476.33333333,2000.04164463,1557.58333333,103.050003052,2405.33333333,1971.40450059,1602.81818182,103.050003052,2357.33333333,1918.49835011,1644.25,103.050003052,2324.27272727,1916.37595406,1614.41666667,103.050003052,2339.5,1840.09961353,1494.5,103.050003052,2534.25,1995.20578158,1606.0,103.050003052,2740.5,2174.54681289,1692.33333333,103.050003052,2941.14285714,1675.54934295,883.25,103.050003052,3184.0,1352.9975764,384.5,99.0500030518,ADM3,325,325,BOL,BOL-ADM3-33444609B71044330,Charaña,ADM3
326,3959.55555556,3469.76153078,2370.25,27.5400009155,4322.875,3459.20359299,2086.75,27.5400009155,4219.25,3572.58577929,2441.75,27.5400009155,4276.75,3813.639819,2778.57142857,27.5400009155,4200.9,3357.9054556,2182.14285714,27.5400009155,4653.6,3950.66208199,2884.11111111,27.5400009155,4609.0,4124.72030736,2858.2,27.5400009155,4012.44444444,3269.80819954,915.0,27.5400009155,7747.0,4703.48938026,485.5,25.4599990845,ADM3,326,326,BOL,BOL-ADM3-33444609B93991773,Achacachi,ADM3
327,4097.33333333,3026.27160947,570.333333333,4.61999988556,3974.54545455,3241.26697083,792.5,4.61999988556,4154.33333333,3130.28443236,589.916666667,4.61999988556,4316.08333333,3343.21936092,1130.63636364,4.61999988556,3725.83333333,2961.01100463,1396.54545455,4.61999988556,4424.66666667,3358.95418198,889.333333333,4.61999988556,4457.5,3437.63085335,1062.71428571,4.61999988556,3886.33333333,2639.56027222,889.714285714,4.61999988556,5455.66666667,2804.79757294,599.0,4.61999988556,ADM3,327,327,BOL,BOL-ADM3-33444609B13753118,Taraco,ADM3
328,3936.83333333,3023.46724609,2506.83333333,54.2600021362,3975.66666667,2913.18496756,2407.5,54.2600021362,3716.75,2776.99184202,2318.75,54.2600021362,4144.66666667,2860.68217389,2487.41666667,54.2600021362,3484.75,2505.67493319,2212.45454545,54.2600021362,3849.58333333,2796.50049155,2468.41666667,54.2600021362,3938.58333333,2921.49390407,2628.83333333,54.2600021362,3826.33333333,2451.27215761,1772.90909091,54.2600021362,9965.0,3662.72192242,1695.66666667,54.2600021362,ADM3,328,328,BOL,BOL-ADM3-33444609B75690871,La (Marka) San Andrés de Mach,ADM3
329,3371.91666667,2742.64148761,2167.0,32.6100006104,3454.83333333,2769.88586273,2282.33333333,32.6100006104,3474.25,2765.78812573,2324.33333333,32.6100006104,3521.08333333,2840.02728549,2339.16666667,32.6100006104,3311.16666667,2728.22819255,2127.0,32.6100006104,3194.33333333,2678.33255687,2142.5,32.6100006104,3436.08333333,2792.71235284,2344.33333333,32.6100006104,4782.0,2556.75596097,1775.8,32.6100006104,7042.0,3023.24195979,968.666666667,31.609998703,ADM3,329,329,BOL,BOL-ADM3-33444609B31051948,Tacobamba,ADM3
330,3350.33333333,2692.98331165,958.181818182,93.700012207,3444.16666667,2631.65263437,1936.83333333,93.700012207,3171.91666667,2548.95862216,1175.0,93.700012207,3082.16666667,2583.33461819,1142.77777778,93.700012207,3153.58333333,2391.93380917,1924.5,93.700012207,3312.75,2614.36748568,1943.81818182,93.700012207,3827.25,2994.58935594,1844.54545455,93.700012207,4908.83333333,2514.50468771,1505.54545455,93.700012207,5503.0,2919.44623913,1045.0,92.3300018311,ADM3,330,330,BOL,BOL-ADM3-33444609B24985970,Challapata,ADM3
331,2766.33333333,2483.23142585,2349.83333333,25.2800006866,2688.25,2370.46906769,2227.81818182,25.2800006866,2671.0,2356.87482653,2209.58333333,25.2800006866,2599.58333333,2436.93027288,2325.33333333,25.2800006866,2865.5,2280.35813893,2097.33333333,25.2800006866,2817.33333333,2522.42126659,2328.83333333,25.2800006866,3078.54545455,2853.02862167,2723.66666667,25.2800006866,2843.42857143,2201.8901653,1718.57142857,25.2800006866,6321.5,3110.72663207,1416.5,25.2800006866,ADM3,331,331,BOL,BOL-ADM3-33444609B93024851,Uncía,ADM3
332,5070.91666667,3431.35280354,2549.66666667,48.8899993896,5218.25,3516.38076331,2683.0,48.8899993896,5455.58333333,3545.67578943,2613.08333333,48.8899993896,5347.25,3577.58575204,2715.16666667,48.8899993896,4925.0,3359.63818521,2631.16666667,48.8899993896,5057.25,3356.83173317,2499.25,48.8899993896,4684.5,3449.46181871,2658.18181818,48.8899993896,6035.66666667,3316.33264054,2209.5,48.8899993896,7773.0,3735.60931617,1345.33333333,48.8899993896,ADM3,332,332,BOL,BOL-ADM3-33444609B54083051,Ravelo,ADM3
333,5232.16666667,4301.59224552,3450.41666667,67.0399932861,5506.0,4251.67770714,3555.66666667,67.0399932861,5235.58333333,4432.25752582,3651.83333333,67.0399932861,5508.41666667,4470.96647516,3636.83333333,67.0399932861,5147.0,4117.6664195,3252.41666667,67.0399932861,5235.75,4358.85226795,3370.66666667,67.0399932861,5867.91666667,5098.42654811,4254.75,67.0399932861,6951.0,4721.85000643,3118.33333333,67.0399932861,9789.0,6321.95209553,3130.0,67.0399932861,ADM3,333,333,BOL,BOL-ADM3-33444609B27870252,Mizque,ADM3
334,5897.45454545,4776.23051035,3120.16666667,84.4499969482,6533.75,5037.59521608,3517.25,84.4499969482,6123.58333333,4676.1388512,3241.41666667,84.4499969482,5825.08333333,4852.97506755,3338.83333333,84.4499969482,6000.5,4462.92686448,2875.41666667,84.4499969482,5519.33333333,4484.96360677,2693.08333333,84.4499969482,6021.83333333,5101.71221171,3118.75,84.4499969482,6812.66666667,4806.22987991,2350.6,84.4499969482,8755.5,6234.60089315,2976.0,84.4499969482,ADM3,334,334,BOL,BOL-ADM3-33444609B5020991,Pasorapa,ADM3
335,3088.66666667,2438.66220455,1645.16666667,230.380004883,2830.91666667,2368.8701334,1615.58333333,230.380004883,3058.41666667,2393.3834521,1555.5,230.380004883,2824.0,2355.95277174,1489.33333333,230.380004883,3009.25,2345.96395403,1376.41666667,230.380004883,3103.58333333,2262.57805972,1361.16666667,230.380004883,4165.25,2625.21672828,1621.91666667,230.380004883,4670.375,2291.61337378,1121.375,230.380004883,8641.0,2238.49334894,450.2,230.380004883,ADM3,335,335,BOL,BOL-ADM3-33444609B93401902,Cotagaita,ADM3
336,4393.5,2421.2969933,1780.18181818,74.8600006104,3931.75,2402.85540937,1735.18181818,74.8600006104,4259.5,2458.70046684,1762.33333333,74.8600006104,4178.5,2473.2907329,1874.63636364,74.8600006104,4285.75,2483.64785267,1806.41666667,74.8600006104,3989.33333333,2397.93971617,1964.41666667,74.8600006104,4500.27272727,2744.69078917,2125.33333333,74.8600006104,4670.375,2550.53388495,1356.25,74.8600006104,8641.0,2046.43827273,0.0,74.7099990845,ADM3,336,336,BOL,BOL-ADM3-33444609B61161865,Camargo,ADM3
337,2673.66666667,2125.95813178,1722.5,90.7200012207,2789.58333333,2119.35618501,1840.16666667,90.7200012207,2726.25,2016.19624885,1669.66666667,90.7200012207,2704.83333333,1987.32373852,1639.16666667,90.7200012207,2793.25,1918.60288378,1507.33333333,90.7200012207,2603.75,2036.36236998,1669.83333333,90.7200012207,3168.0,2549.8662349,2070.66666667,90.7200012207,3500.5,2126.35609684,1213.0,90.7200012207,6208.5,2418.480069,1070.25,90.7200012207,ADM3,337,337,BOL,BOL-ADM3-33444609B2211567,Villazón,ADM3
338,7740.16666667,6622.51480688,2967.5,160.519989014,7693.83333333,6401.87533866,3184.41666667,160.519989014,7762.33333333,6579.1213776,3312.0,160.519989014,7869.22222222,6540.73712702,3038.09090909,160.519989014,8003.7,6707.18406792,3400.91666667,160.519989014,7877.5,6449.24753789,2916.5,160.519989014,7559.2,5971.34908222,3241.91666667,160.519989014,8504.66666667,5818.19072138,1951.28571429,160.519989014,9780.0,6681.87581807,0.0,136.149993896,ADM3,338,338,BOL,BOL-ADM3-33444609B28920794,Padcaya,ADM3
