,cru_ts_405_pre_yearly_mean.2012.min,cru_ts_405_pre_yearly_mean.2012.mean,cru_ts_405_pre_yearly_mean.2012.max,cru_ts_405_pre_yearly_mean.2013.min,cru_ts_405_pre_yearly_mean.2013.mean,cru_ts_405_pre_yearly_mean.2013.max,cru_ts_405_pre_yearly_mean.2014.min,cru_ts_405_pre_yearly_mean.2014.mean,cru_ts_405_pre_yearly_mean.2014.max,cru_ts_405_pre_yearly_mean.2015.min,cru_ts_405_pre_yearly_mean.2015.mean,cru_ts_405_pre_yearly_mean.2015.max,cru_ts_405_pre_yearly_mean.2016.min,cru_ts_405_pre_yearly_mean.2016.mean,cru_ts_405_pre_yearly_mean.2016.max,cru_ts_405_pre_yearly_mean.2017.min,cru_ts_405_pre_yearly_mean.2017.mean,cru_ts_405_pre_yearly_mean.2017.max,cru_ts_405_pre_yearly_mean.2018.min,cru_ts_405_pre_yearly_mean.2018.mean,cru_ts_405_pre_yearly_mean.2018.max,cru_ts_405_pre_yearly_mean.2019.min,cru_ts_405_pre_yearly_mean.2019.mean,cru_ts_405_pre_yearly_mean.2019.max,cru_ts_405_pre_yearly_mean.2020.min,cru_ts_405_pre_yearly_mean.2020.mean,cru_ts_405_pre_yearly_mean.2020.max,id
206,56.1250006023,56.5409111193,58.6833348523,50.300001815,51.0762773132,55.0750005543,53.500001967,54.1475755703,57.4833341042,52.391667068,52.4675336501,52.8583349387,37.7000011851,38.0115952897,39.6166679611,47.9833337665,48.4249845304,50.7000005245,63.5500014673,63.6272226362,64.0250016252,44.7833342484,45.1071211828,46.7750011335,43.4416665584,43.4795998777,43.6750006676,206
207,63.2000014832,90.3859342408,111.775002877,58.4500012398,93.0576486727,122.283334891,53.8416685462,83.4843284321,106.750001351,54.2750008504,87.9952156609,115.800001462,56.1083351697,83.0262844686,105.175002654,66.966667821,97.6636180733,123.316669703,71.3250012894,106.256980336,134.666667779,62.183333084,92.2357798388,117.83333534,54.3166679988,75.8722689609,93.3166677952,207
208,63.2000014832,78.9684987524,125.700002114,58.4500012398,80.5980201415,140.708336035,53.8416685462,71.6710910425,118.583334764,54.2750008504,75.233009176,136.40833505,56.1083351697,71.7175866073,123.250003179,66.8500019709,84.7096590391,137.075003465,71.3250012894,92.1614783498,147.108335495,62.183333084,80.7487913542,136.183336655,54.3166679988,67.1329002898,107.341668129,208
209,124.450003942,132.80100313,152.108338674,140.15833648,153.350075265,179.283336639,126.450003147,137.882803453,163.258337339,123.550001939,134.89831445,155.533334414,99.7666674455,108.219095144,127.225002448,126.333335479,135.999305634,155.458334128,155.866669337,166.907577998,191.658334096,113.033336083,123.128529867,145.283337085,106.483335892,114.567103117,133.600002607,209
210,63.858333985,135.292239639,186.350003878,61.9416677157,154.662445619,213.025004387,55.7750004927,136.655467096,195.900003433,56.8750020663,146.374921498,213.391668955,56.1833331982,123.170521314,186.066669782,66.8500019709,145.430980984,199.858335654,72.8000020981,164.386118413,213.208335876,63.8750019073,138.656954468,200.408337752,55.1000017722,114.009731287,156.125003179,210
211,135.783338706,152.06210894,158.766667207,158.483337243,179.12500478,184.608337402,142.133334319,164.218849477,176.983336131,139.441670259,155.815532168,168.058338165,111.141669909,128.851000829,144.208333969,139.566668749,156.341717772,165.816670895,171.216669718,190.47509421,194.283334732,126.566668163,146.252240907,161.716668089,117.183334986,132.772278884,139.283337275,211
212,147.733336926,157.264494924,160.066669782,169.166670799,182.854818469,184.608337402,153.516669432,167.545285867,181.69166851,155.533334414,167.136394727,170.075003306,127.225002448,142.664830668,149.975003878,155.458334128,164.694572738,169.750001192,175.766670863,190.675439933,194.283334732,145.283337085,159.858967296,163.083335638,124.41666921,136.90642664,141.225003242,212
213,131.308336496,142.785642253,164.808337371,152.183336417,170.402036216,192.275002003,138.116669019,177.716882741,188.30833594,126.716668129,139.244400911,161.058336576,105.316668034,124.590313296,130.991668224,132.65833505,152.027280713,164.258334796,165.10000356,181.934565266,208.883337021,120.183337688,137.108200373,149.841668884,115.975002448,134.019545233,148.191672643,213
214,132.31667153,146.17199074,152.108338674,152.183336417,172.015401325,179.283336639,138.116669019,161.168377686,177.091668129,131.133336067,145.661809293,155.533334414,105.316668034,120.345040293,128.591668288,132.65833505,149.476607343,155.458334128,165.10000356,184.859641671,191.658334096,120.183337688,137.449964428,145.283337085,115.975002448,129.718163125,134.166668892,214
215,136.300002575,145.601781814,160.066669782,156.125000715,169.65481811,184.608337402,163.258337339,176.171193071,181.69166851,136.633336226,147.28677751,170.075003306,124.375000159,135.610129811,149.975003878,145.241668741,154.951641317,169.750001192,162.16667064,177.208281901,194.283334732,138.291667779,145.424097797,163.083335638,125.508334478,133.057851293,141.225003242,215
216,138.858334621,139.796441109,143.558336775,151.566668034,159.198178491,161.283336798,172.991668065,173.089810215,173.725000699,131.958334446,132.878108704,137.533335209,126.458335082,131.202036864,137.491669655,136.350004117,141.987622225,145.71666793,154.091667573,161.202527748,162.491669536,139.025004347,140.258970807,145.283335348,121.774999777,123.756101102,125.866667668,216
217,123.941671123,126.867768093,130.825001548,147.308334192,153.434028101,161.558337241,157.083335559,159.559226453,162.54166921,111.86666894,114.232116044,116.808334351,115.533334032,118.567787282,120.950002293,131.008334875,133.499019584,135.925002225,154.283337275,156.956670508,159.375002801,122.683335483,125.129398957,127.308336775,118.991671165,120.745535538,122.175002734,217
218,123.941671123,130.855865266,142.558336894,147.308334192,156.477098542,169.783336957,157.083335559,167.825385978,178.650003433,111.86666894,124.652858142,140.933335622,115.533334032,123.288590459,132.466668765,131.008334875,141.205725447,154.275002797,154.283337275,162.72202933,178.191669305,122.683335483,130.123998941,140.850002885,118.991671165,124.887615443,132.816669146,218
219,128.441668957,136.137160764,143.558336775,151.566668034,161.10336554,167.316669981,161.058335781,170.208061959,173.725000699,116.050000191,128.247584852,137.533335209,113.575000584,127.069875894,137.491669655,127.466670563,139.610733977,145.71666793,152.325005531,160.754557898,162.608336528,126.858336051,135.182153267,145.283335348,114.35833629,122.232509866,125.866667668,219
220,145.216667573,148.016386263,148.333335559,135.825001558,138.594776417,138.908335845,166.541667144,173.241528735,174.000003656,147.125004609,147.171614651,147.583336671,141.85000356,144.619776706,144.93333594,146.450001637,150.335172765,150.775003473,151.325002511,157.388559387,158.074999809,154.300005039,157.114689683,157.433333238,116.708334605,122.569774993,123.233334303,220
221,146.425002654,150.377811307,157.291666826,138.908335845,147.023058066,153.941670895,174.000003656,177.50225827,184.475004196,144.233335972,146.693546085,152.975003401,143.508335114,146.569909835,153.066671213,148.816668471,150.765711698,155.60833772,158.074999809,162.457756686,168.375001431,153.208334635,157.527190498,164.208337128,123.233334303,131.162569909,139.64167134,221
222,138.858334621,142.868103527,149.116669416,150.091669162,153.542214112,161.283336798,172.991668065,173.914867414,177.433334986,131.958334446,136.835448071,144.666667461,126.458335082,134.003947856,144.691665888,136.350004117,142.722480535,149.37500306,154.091667573,159.205147019,162.558334827,139.025004347,145.129377175,154.883332014,121.774999777,124.95191117,132.500001907,222
223,140.500003417,144.768711086,149.116669416,143.291671435,148.768723494,152.691669941,173.183335304,174.298094538,177.433334986,141.341670513,143.181639076,145.45000267,138.450001637,142.00693569,145.00833567,146.991670171,148.180367149,149.90000395,160.40833505,160.762008685,162.558334827,145.058338364,150.901337279,156.141669765,125.458333492,127.850718656,132.500001907,223
224,143.883337657,150.00024128,154.833335559,147.116671721,150.511413669,153.941670895,173.808334668,178.031567658,181.725002289,141.591669083,145.603610312,149.100001335,140.941668113,145.409809056,148.116670529,147.275001605,149.939150237,151.916671475,160.625000318,163.072357994,165.691668034,149.283337931,155.827032826,159.883334696,128.033335129,132.973097042,136.791670799,224
225,141.650002241,149.681546741,158.491668065,150.225000223,154.191546508,160.691669385,173.174999873,178.473777204,184.466668129,134.583336274,142.24114799,149.100001335,123.508336743,138.029855058,147.883335272,134.641668816,145.18246075,151.916671475,154.091667573,161.23129213,165.691668034,143.400002062,152.116248493,159.883334696,121.774999777,129.287034869,136.791670799,225
226,128.441668957,133.803260994,145.71666944,156.100003113,164.569251506,173.10833472,161.058335781,164.405866586,173.750001589,115.233332713,118.804453479,128.558335066,105.983335798,116.762076471,125.308335563,120.775001137,130.798222764,138.983335192,146.891671563,155.367163184,162.016669651,125.058334837,128.339428286,136.475002368,108.325002948,116.829091095,123.141668002,226
227,138.600003928,141.677589885,143.558336775,151.566668034,157.054025502,166.03333813,169.175000827,171.657758898,173.174999873,123.76666832,130.480462337,134.583336274,113.575000584,121.571553168,126.458335082,127.466670563,132.980463898,136.350004117,152.325005531,153.421554403,154.091667573,131.391667187,138.845116548,143.400002062,114.35833629,118.961782671,121.774999777,227
228,138.600003928,150.331435862,158.491668065,151.566668034,162.200500389,171.150003632,169.175000827,178.02056696,184.466668129,123.76666832,136.13596288,147.791668415,111.55000178,121.386762792,137.708334287,125.666669418,133.144783892,145.275000612,151.741669277,156.164434718,163.808336576,131.391667187,144.673179452,157.63333722,114.35833629,122.697684279,133.258334319,228
229,138.600003928,148.825568689,155.808339377,166.03333813,170.646041234,177.65833801,169.175000827,175.471128141,181.266668955,123.76666832,129.600746806,136.291666905,106.575001329,111.050638388,115.00000302,121.883337212,125.582718035,128.93333594,150.691672007,153.250068873,156.991669456,131.391667187,137.777037514,144.683333794,113.89166673,117.978231836,123.233332475,229
230,56.1416681707,56.1416681707,56.1416681707,52.2666668693,52.2666668693,52.2666668693,46.7083341281,46.7083341281,46.7083341281,44.858334283,44.858334283,44.858334283,45.933333993,45.933333993,45.933333993,56.0333336492,56.0333336492,56.0333336492,62.5416676601,62.5416676601,62.5416676601,49.8666675091,49.8666675091,49.8666675091,43.8500000834,43.8500000834,43.8500000834,230
231,56.1416681707,56.1416681707,56.1416681707,52.2666668693,52.2666668693,52.2666668693,46.7083341281,46.7083341281,46.7083341281,44.858334283,44.858334283,44.858334283,45.933333993,45.933333993,45.933333993,56.0333336492,56.0333336492,56.0333336492,62.5416676601,62.5416676601,62.5416676601,49.8666675091,49.8666675091,49.8666675091,43.8500000834,43.8500000834,43.8500000834,231
232,39.1916679405,39.1916679405,39.1916679405,36.1750009755,36.1750009755,36.1750009755,32.008333986,32.008333986,32.008333986,31.9916673663,31.9916673663,31.9916673663,21.9250006489,21.9250006489,21.9250006489,32.1333338991,32.1333338991,32.1333338991,41.2250014643,41.2250014643,41.2250014643,27.1083336274,27.1083336274,27.1083336274,29.1083337596,29.1083337596,29.1083337596,232
233,145.216667573,147.157255903,158.275003433,135.825001558,136.349184572,148.733335495,166.541667144,168.737733201,179.216671308,147.583336671,149.036726411,162.616667747,141.85000356,143.399170269,153.191669385,146.450001637,147.52299512,154.441667914,151.325002511,152.390883692,157.558335622,154.300005039,156.190787857,167.966666112,116.708334605,118.012755992,122.933336735,233
234,142.875001987,147.126555384,154.158335686,135.825001558,145.972283915,153.40833648,166.541667144,175.899633722,180.566671054,144.233335972,151.144736206,163.850004196,141.091669242,145.508873415,153.250002543,146.450001637,153.033087616,160.466668765,151.325002511,161.320516214,167.075002193,149.425002635,156.413158653,165.100003044,116.708334605,124.030375488,128.533334653,234
235,114.06666851,124.810726876,135.783338706,129.125001192,141.610196794,158.483337243,113.408334096,126.889113298,142.133334319,111.683334827,125.051982079,139.441670259,95.1916673183,101.654964083,111.691667954,119.358335098,128.179923942,139.566668749,143.70000124,156.663334654,171.216669718,106.516668767,115.060179978,126.808336576,97.0833342473,106.7205819,117.183334986,235
236,73.9916672309,115.101203099,124.450003942,76.6750023365,129.111860864,140.15833648,69.2166678508,115.214235864,126.450003147,64.5000017484,112.622378186,123.550001939,57.8500006,93.6053778169,99.7666674455,70.4416671594,117.765594261,126.333335479,87.0500001907,143.99810083,155.866669337,62.9333350658,105.265902412,113.033336083,61.6416675945,98.0535910697,106.483335892,236
237,56.1416681707,56.1416681707,56.1416681707,52.2666668693,52.2666668693,52.2666668693,46.7083341281,46.7083341281,46.7083341281,44.858334283,44.858334283,44.858334283,45.933333993,45.933333993,45.933333993,56.0333336492,56.0333336492,56.0333336492,62.5416676601,62.5416676601,62.5416676601,49.8666675091,49.8666675091,49.8666675091,43.8500000834,43.8500000834,43.8500000834,237
238,34.9500004196,41.1074223939,61.9083349289,32.2583336135,39.5872082539,66.1833340128,26.5583341991,32.6952122603,56.0333344837,27.6916670483,34.1273199119,56.8750006209,21.0916672063,25.7374279344,40.5500001113,28.4666671219,34.6998717447,55.6083343228,37.100001206,45.5075124903,74.4083335002,24.4000006715,29.9275286206,49.1416676839,27.4083335698,33.2075243875,50.9250007272,238
239,56.1416681707,56.1416681707,56.1416681707,52.2666668693,52.2666668693,52.2666668693,46.7083341281,46.7083341281,46.7083341281,44.858334283,44.858334283,44.858334283,45.933333993,45.933333993,45.933333993,56.0333336492,56.0333336492,56.0333336492,62.5416676601,62.5416676601,62.5416676601,49.8666675091,49.8666675091,49.8666675091,43.8500000834,43.8500000834,43.8500000834,239
240,63.2000014832,63.3463841742,63.9333337148,55.4416686694,57.8494987688,58.4500012398,51.600000898,53.3942024066,53.8416685462,52.7416664561,53.9689272794,54.2750008504,55.3000017305,55.9469812581,56.1083351697,61.675000459,65.9103819044,66.966667821,68.0250023206,70.6662783961,71.3250012894,57.6666682164,61.2817477871,62.183333084,52.4000002208,53.934076078,54.3166679988,240
241,63.858335066,69.9046287522,77.9250014772,52.6250006358,61.2178072682,71.0166666905,61.8833344976,71.0615323076,81.7416702112,65.5083345572,70.6886180685,75.9916681449,46.9000013272,50.8068889048,56.3333341281,58.233334288,65.9148792847,75.441668431,73.5750021537,78.1574065976,84.633333683,57.700001097,63.305278389,69.733335066,52.1500010888,55.7206686325,60.0833348433,241
242,50.350001961,52.9168566673,72.9750022888,47.5916673442,50.0555013607,75.0416677793,44.7333342135,46.4397755975,71.9333338141,40.8666677003,43.0711336719,66.6666673621,39.350000374,42.1251397264,61.725000004,46.6750013679,50.3853890582,72.9833341738,56.4250010401,59.3216757332,84.6750014424,41.5000013014,44.8266457834,65.2416673979,39.4000010968,41.5463868894,60.866667519,242
243,60.8000014784,67.4528072392,77.9250014772,54.2333340049,61.1555324622,71.0166666905,60.6333340804,67.8280055208,81.7416702112,60.5916671356,65.3962985672,75.9916681449,43.2833343744,47.646979579,56.3333341281,55.858334432,61.7681596082,75.441668431,71.19166857,76.0283729192,84.633333683,53.0916682879,57.7720669736,69.733335066,49.9666671952,53.0095202981,60.0833348433,243
244,56.1250006023,59.5980981863,71.2250007341,50.300001815,55.8290638169,68.2333341042,53.500001967,58.49839478,72.4916683038,52.391667068,54.0733232368,66.5916674137,37.7000011851,40.4275938788,50.4166672031,47.9833337665,51.7328348588,64.6083350976,63.5500014673,65.2180728489,77.5250015259,44.7833342484,47.8420468857,60.4500014335,43.4416665584,44.6348882906,54.516667227,244
245,71.2250007341,71.2250007341,71.2250007341,68.2333341042,68.2333341042,68.2333341042,72.4916683038,72.4916683038,72.4916683038,66.5916674137,66.5916674137,66.5916674137,50.4166672031,50.4166672031,50.4166672031,64.6083350976,64.6083350976,64.6083350976,77.5250015259,77.5250015259,77.5250015259,60.4500014335,60.4500014335,60.4500014335,54.516667227,54.516667227,54.516667227,245
246,58.6833348523,69.2967878094,71.2250007341,55.0750005543,64.9125362917,68.2333341042,57.4833341042,69.9291497853,72.4916683038,52.8583349387,65.4604536159,66.5916674137,39.6166679611,48.791368494,50.4166672031,50.7000005245,62.732218906,64.6083350976,64.0250016252,76.4122423587,77.5250015259,46.7750011335,58.5886757462,60.4500014335,43.6750006676,53.3474392652,54.516667227,246
247,35.8416671082,49.4763039911,69.0083354594,26.1000003517,37.4038739776,56.1416682005,37.31666707,49.8736836518,65.9583341976,35.8916670084,50.8828456272,74.8583362103,29.4833338658,38.0378937396,52.4416675965,33.4500008325,45.110959283,61.3250012398,39.8583344718,55.2014987375,78.7083336115,33.5833337667,46.1184291545,65.6833343506,29.3166672687,40.3541633293,55.0666679939,247
248,47.0583339135,54.3654171525,58.3000005962,36.8833341797,43.9845843569,47.8083346089,50.2166672548,56.1858344584,59.4000015457,47.9583344062,55.6012507516,59.7166674137,35.9333340724,39.9145837571,42.0583336751,45.0333342254,51.6200000564,55.1666664183,51.2750001351,60.3316671266,65.2083341678,42.7333345972,49.1195847175,52.558334923,38.2166674733,44.1858340958,47.4000008702,248
249,58.3000005962,62.5554360071,65.5500015101,47.8083346089,52.5969215219,55.9666676919,59.4000015457,62.7309797223,65.0750012795,59.7166674137,64.4367763046,67.7583342393,42.0583336751,44.900182141,46.9000013272,55.1666664183,58.1356886204,60.2250004311,65.2083341678,70.5838777085,74.3666674097,52.558334923,56.8137699841,59.8083352409,47.4000008702,50.8777179938,53.3250002861,249
250,58.3000005962,62.1147124495,68.5500009308,47.8083346089,52.6346060992,60.5750003258,59.4000015457,63.4448094222,70.7250015338,58.0083338022,63.1371755141,68.858335336,42.0583336751,44.9420122275,49.6666672627,55.1666664183,58.7609803645,65.6416684389,63.9583342473,69.4274781054,76.9666684071,51.8416680197,55.9087237157,61.2083348533,46.5166673462,50.1484694631,55.4083340963,250
251,67.7833333214,106.462496519,164.808337371,70.7583350738,117.925036117,191.475002925,56.9750010769,105.910359162,176.325004896,60.5666678051,103.167253715,161.058336576,46.1666672428,78.8578952174,129.066666921,59.6416689952,102.721899189,164.258334796,78.5833342473,131.029927236,206.483338674,52.0750008623,92.2295066931,149.841668884,57.59166797,91.5729270823,146.983337084,251
252,56.0833350321,70.4239186315,77.9250014772,55.2416678071,67.1488609786,71.0166666905,56.3333345254,72.2513767405,81.7416702112,49.6583338579,65.9984937082,75.9916681449,39.2083337108,50.684274509,56.3333341281,48.7166671356,64.6883832051,75.441668431,61.4750013351,76.5161212748,84.633333683,44.8583338658,60.5715896296,69.733335066,43.2333342433,54.0812253784,60.0833348433,252
253,58.7000010659,68.375059496,77.9250014772,49.758333683,60.8894904327,71.0166666905,62.3833357096,71.5357635746,81.7416702112,58.0083338022,66.510345697,75.9916681449,43.2750011484,49.9033329375,56.3333341281,57.6500011484,65.9157481746,75.441668431,63.9583342473,73.6282480439,84.633333683,51.8416680197,60.9295685108,69.733335066,46.5166673462,52.8419346316,60.0833348433,253
254,39.4000003636,54.8501570866,57.0583341581,38.291666699,52.8271901604,55.4000018438,34.6333342046,50.9993146904,54.0833339492,34.9833333443,50.0544311703,51.1250011623,23.4333336651,35.0033495143,36.5583339781,32.1166672135,46.2094996069,47.9000008206,43.6500005225,61.1342213758,62.4833348493,28.2916670491,41.8783102237,43.3000004174,29.3750003042,40.9940418194,41.833333465,254
255,52.0333339274,58.0469512414,58.6833348523,50.300001815,54.7119867879,55.4000018438,51.7333341837,56.5671776168,57.4833341042,44.566667676,52.2253345355,52.8583349387,35.4000008752,38.9064760087,39.6166679611,44.525000453,49.9071759089,50.7000005245,56.0333336592,63.4324995868,64.0250016252,40.791667521,45.9241349376,46.7750011335,38.9916677972,43.1635642769,43.6750006676,255
256,66.4333346486,71.7546077641,73.200000147,67.8833334843,69.6199571679,70.0916680892,68.3333346049,73.9364009943,75.4583355586,60.9166674614,67.0112310242,68.6666686535,48.5250016252,52.5749367548,53.6750015815,58.3750009537,65.7212423449,67.7166673342,72.708334287,77.6233044587,78.9583346844,54.7166683997,62.0825694152,64.0833344559,52.9500019948,55.3288461379,55.9750003815,256
257,56.0833350321,56.0833350321,56.0833350321,55.2416678071,55.2416678071,55.2416678071,56.3333345254,56.3333345254,56.3333345254,49.6583338579,49.6583338579,49.6583338579,39.2083337108,39.2083337108,39.2083337108,48.7166671356,48.7166671356,48.7166671356,61.4750013351,61.4750013351,61.4750013351,44.8583338658,44.8583338658,44.8583338658,43.2333342433,43.2333342433,43.2333342433,257
258,56.0833350321,64.4927096979,66.4333346486,55.2416678071,65.5130211423,67.8833334843,56.3333345254,66.0833345638,68.3333346049,49.6583338579,58.8057298862,60.9166674614,39.2083337108,46.7781263709,48.5250016252,48.7166671356,56.5640633417,58.3750009537,61.4750013351,70.602084334,72.708334287,44.8583338658,52.8682306531,54.7166683997,43.2333342433,51.1281267702,52.9500019948,258
259,58.816668431,73.7724898356,81.4666679502,55.3416680495,73.2217186067,84.125001351,61.3750019073,76.8954389921,85.6333351135,54.7750011285,69.1956909097,77.5916671753,46.6916677157,56.3726033628,63.0166679621,55.4250002702,67.3722175649,74.3833347956,58.1416672468,76.9702689341,85.9500007629,52.8666677525,65.0422490214,72.3083341569,44.4500005643,56.9054237794,64.0750012398,259
260,82.3666683833,87.904168119,104.516667326,83.4416686694,90.4645855427,111.533336163,87.600001653,92.9916684628,109.166668892,73.8583348592,79.9750013351,98.3250007629,66.083334446,69.2562512557,78.7750016848,72.1250011126,77.3375009696,92.9750005404,82.4666673342,89.8520842791,112.008335114,63.3166668812,68.7375007197,85.0000022352,65.8833345572,70.9333346486,86.0833349228,260
261,66.7750009894,170.925300567,204.083338896,69.2666691144,184.874491273,224.083339691,68.4666670163,180.082782465,211.908336004,61.4583339691,159.807533763,193.666669528,47.4583341281,123.929705129,145.10833629,59.3083343506,157.85781698,193.266670545,76.4833362897,199.350936031,240.883337975,53.4916677028,137.38117571,167.858336926,54.3500003815,148.012347174,177.833333333,261
262,82.3666683833,86.3162890259,88.4000021219,83.4416686694,85.07663907,86.9666676521,87.600001653,90.0628641697,91.4833348592,72.3500011762,73.3273927829,74.3750004768,66.083334446,69.1053235964,71.3250008623,72.1250011126,74.818583058,78.3833349844,80.2416680455,82.0614697147,86.5500004292,57.3083350261,58.1007992997,63.3166668812,65.775001049,66.6540261919,68.7583347162,262
263,91.7916689316,93.5161950375,99.6916677952,88.9750009378,91.0233946986,96.9750014941,95.8583339055,98.1032802871,107.57500124,76.1750010649,78.0128042923,83.6833337148,71.13333414,71.995454002,74.4333344698,77.7166682283,78.9049642664,83.0750020345,85.6166681945,88.7533485919,97.9500006437,58.2166670263,60.1553843406,66.5583345294,68.4916673899,70.5838170071,76.825001955,263
264,91.7916689316,97.9496723169,102.8583347,88.9750009378,95.0068025063,101.041668336,95.8583339055,104.947626788,112.908333937,76.1750010649,81.6946108167,86.550002257,71.13333414,73.9102865625,77.1250006557,77.7166682283,81.8473201789,85.5333346377,85.6166681945,94.2318197111,102.683334162,58.2166670263,64.5059166505,72.0416686237,68.4916673899,74.3100256397,80.1583351294,264
265,88.4000021219,94.9840416677,102.416670481,85.650001049,92.7757398822,99.5000006358,91.4833348592,97.5371666674,101.825000445,73.9416670005,78.4855575979,83.1250008742,71.3250008623,77.1897533763,83.800001502,78.3833349844,83.9403503592,90.8750023246,80.2416680455,84.2511259667,89.8750002235,58.0416668355,60.0218269532,65.2166684171,66.1750010649,70.3828786041,75.5666692853,265
266,52.7000013242,158.513008451,219.725005865,51.4583340635,176.89805983,248.000005722,52.8666671018,164.601152089,226.516664505,45.2083337357,152.418474895,211.300004323,35.3916675113,112.646836328,151.200003306,45.8083338439,152.701622427,213.308334986,58.4416681131,192.396467943,264.891669909,39.9666670064,133.397029752,183.30833598,41.2333344345,137.293679445,189.558338165,266
267,74.4833343824,188.853506597,219.725005865,76.9416674773,207.493557234,248.000005722,77.3166677157,198.329626237,226.516664505,67.2916669448,177.79270382,211.300004323,51.0333343744,134.272225854,151.200003306,67.7083333731,178.828719604,213.308334986,86.0916686058,225.453763547,264.891669909,58.7166672312,155.358684655,183.30833598,60.0166676839,164.239744986,189.558338165,267
268,52.7000013242,62.5727934307,74.4833343824,51.4583340635,63.0021890837,76.9416674773,52.8666671018,63.7751109199,77.3166677157,45.2083337357,55.2214105834,67.2916669448,35.3916675113,42.3653434379,51.0333343744,45.8083338439,55.6076598825,67.7083333731,58.4416681131,70.8926047303,86.0916686058,39.9666670064,48.3664355729,58.7166672312,41.2333344345,49.5766840424,60.0166676839,268
269,52.7000013242,114.50531607,219.725005865,51.4583340635,124.089820283,248.000005722,52.8666671018,118.281424998,226.516664505,45.2083337357,106.939183309,211.300004323,35.3916675113,78.5905431358,151.200003306,45.8083338439,107.824563351,213.308334986,58.4416681131,135.301298867,264.891669909,39.9666670064,93.0438995038,183.30833598,41.2333344345,95.7585037831,189.558338165,269
270,106.150001725,106.150001725,106.150001725,108.050001939,108.050001939,108.050001939,110.833335241,110.833335241,110.833335241,94.4750006994,94.4750006994,94.4750006994,78.2083348433,78.2083348433,78.2083348433,90.1416676839,90.1416676839,90.1416676839,111.075002193,111.075002193,111.075002193,78.9583342572,78.9583342572,78.9583342572,85.041668733,85.041668733,85.041668733,270
271,99.6916677952,122.907196781,139.425002098,96.9750014941,126.565284636,142.450002035,107.57500124,136.01604623,153.516668797,83.6833337148,105.443743277,121.550002098,74.4333344698,94.3858400834,106.108333707,83.0750020345,107.192407232,122.916668495,97.9500006437,131.912125131,151.791669369,66.5583345294,94.1429151908,107.533334931,76.825001955,102.492449855,118.233335495,271
272,115.483335574,149.711326705,180.366666794,115.258336067,158.95785648,198.108336449,127.425000668,167.496395474,197.141670545,98.6083340645,131.525197525,164.716668765,87.0416682363,114.195733694,132.100001415,98.3416689634,135.393207209,168.616670132,120.458335201,171.082705453,218.066668193,84.9500007629,119.877816745,148.741669257,93.8083343506,128.954985623,158.158336004,272
273,52.7000013242,57.526300655,58.2499999404,51.4583340635,57.4564980009,58.9166676998,52.8666671018,56.5229557796,58.7000007431,45.2083337357,50.5770607117,52.033333838,35.3916675113,37.7853787991,38.6416675846,45.8083338439,49.7811916454,50.6166670918,58.4416681131,64.0603178135,65.0583342314,39.9666670064,43.3711806458,43.933334291,41.2333344345,44.204646512,45.0333338777,273
274,58.091667071,59.1676590104,74.4833343824,56.0833339989,57.6711729541,76.9416674773,56.4083346128,59.4683828651,77.3166677157,48.9000008007,50.3855407115,67.2916669448,37.9000003139,39.2586033254,51.0333343744,49.2666672766,50.5150733481,67.7083333731,63.8833337824,65.3260579195,86.0916686058,43.3916666688,44.3510016855,58.7166672312,43.2083337406,44.426196684,60.0166676839,274
275,82.3666683833,86.2089502039,106.150001725,83.4416686694,87.2175547489,108.050001939,87.600001653,90.4433800422,110.833335241,73.8583348592,75.0195040307,94.4750006994,66.083334446,67.9477568533,78.2083348433,72.1250011126,73.09055863,90.1416676839,82.4666673342,86.8442784016,111.075002193,59.3750012418,60.636448965,78.9583342572,65.8833345572,68.9303641083,85.041668733,275
276,82.3666683833,100.026661759,106.150001725,83.4416686694,102.919624485,111.533336163,87.600001653,104.612683088,110.833335241,73.8583348592,89.9149209621,98.3250007629,66.083334446,75.4027945567,78.7750016848,72.1250011126,86.0159405695,92.9750005404,82.4666673342,104.352402516,112.008335114,59.3750012418,75.3876226522,85.0000022352,65.8833345572,80.6688143233,86.0833349228,276
277,106.150001725,106.629153028,113.558334986,108.050001939,108.446150689,114.175002416,110.833335241,111.436451483,120.158335686,94.4750006994,94.7682046678,99.0083343188,78.2083348433,78.6395171869,84.8750025034,90.1416676839,90.5550637137,96.5333346526,111.075002193,111.619369883,119.491669814,78.9583342572,79.0882279485,80.9666680495,85.041668733,85.520820008,92.4500015577,277
278,69.5000008345,81.8343972859,92.925001363,67.1083340645,79.8031246575,90.6750019391,73.1166680654,85.5553434648,95.8333361944,61.9083334605,70.8935706179,77.616667827,56.9666674932,67.2792160829,76.6833344102,63.8083341122,74.1781446325,84.7166690826,66.1833347877,76.6357022884,86.5500004292,55.7000012398,58.9016627656,63.3166668812,53.8000001907,63.1125838369,69.7083341678,278
279,106.150001725,112.83730914,113.558334986,108.050001939,113.578878633,114.175002416,110.833335241,119.250767668,120.158335686,94.4750006994,98.5671216204,99.0083343188,78.2083348433,84.2261602441,84.8750025034,90.1416676839,95.9112571998,96.5333346526,111.075002193,118.672506491,119.491669814,78.9583342572,80.7712043034,80.9666680495,85.041668733,91.728975754,92.4500015577,279
